#    L    TT             EE             BB             TE          
   122    0.14648E+03    0.84618E+00    0.91942E+00    0.34619E+01
   123    0.15121E+03    0.87399E+00    0.95083E+00    0.35747E+01
   124    0.15604E+03    0.90248E+00    0.98307E+00    0.36902E+01
   125    0.16099E+03    0.93166E+00    0.10161E+01    0.38085E+01
   126    0.16605E+03    0.96153E+00    0.10501E+01    0.39295E+01
   127    0.17123E+03    0.99211E+00    0.10849E+01    0.40533E+01
   128    0.17652E+03    0.10234E+01    0.11206E+01    0.41800E+01
   129    0.18194E+03    0.10554E+01    0.11571E+01    0.43096E+01
   130    0.18748E+03    0.10882E+01    0.11946E+01    0.44422E+01
   131    0.19314E+03    0.11217E+01    0.12330E+01    0.45777E+01
   132    0.19892E+03    0.11560E+01    0.12724E+01    0.47162E+01
   133    0.20483E+03    0.11911E+01    0.13127E+01    0.48578E+01
   134    0.21087E+03    0.12269E+01    0.13540E+01    0.50026E+01
   135    0.21705E+03    0.12635E+01    0.13963E+01    0.51504E+01
   136    0.22335E+03    0.13010E+01    0.14396E+01    0.53015E+01
   137    0.22979E+03    0.13392E+01    0.14840E+01    0.54558E+01
   138    0.23636E+03    0.13783E+01    0.15294E+01    0.56134E+01
   139    0.24307E+03    0.14183E+01    0.15758E+01    0.57743E+01
   140    0.24992E+03    0.14591E+01    0.16234E+01    0.59386E+01
   141    0.25692E+03    0.15007E+01    0.16721E+01    0.61062E+01
   142    0.26405E+03    0.15433E+01    0.17218E+01    0.62774E+01
   143    0.27133E+03    0.15867E+01    0.17728E+01    0.64520E+01
   144    0.27876E+03    0.16311E+01    0.18248E+01    0.66301E+01
   145    0.28634E+03    0.16763E+01    0.18781E+01    0.68119E+01
   146    0.29407E+03    0.17225E+01    0.19326E+01    0.69972E+01
   147    0.30195E+03    0.17696E+01    0.19882E+01    0.71862E+01
   148    0.30998E+03    0.18177E+01    0.20451E+01    0.73789E+01
   149    0.31817E+03    0.18667E+01    0.21033E+01    0.75754E+01
   150    0.32652E+03    0.19167E+01    0.21627E+01    0.77757E+01
   151    0.33503E+03    0.19677E+01    0.22234E+01    0.79797E+01
   152    0.34370E+03    0.20197E+01    0.22854E+01    0.81877E+01
   153    0.35254E+03    0.20727E+01    0.23487E+01    0.83996E+01
   154    0.36154E+03    0.21267E+01    0.24134E+01    0.86155E+01
   155    0.37071E+03    0.21818E+01    0.24795E+01    0.88354E+01
   156    0.38005E+03    0.22379E+01    0.25469E+01    0.90593E+01
   157    0.38957E+03    0.22951E+01    0.26158E+01    0.92874E+01
   158    0.39926E+03    0.23533E+01    0.26862E+01    0.95197E+01
   159    0.40912E+03    0.24127E+01    0.27580E+01    0.97562E+01
   160    0.41917E+03    0.24731E+01    0.28313E+01    0.99970E+01
   161    0.42940E+03    0.25347E+01    0.29061E+01    0.10242E+02
   162    0.43981E+03    0.25974E+01    0.29825E+01    0.10491E+02
   163    0.45040E+03    0.26613E+01    0.30604E+01    0.10745E+02
   164    0.46119E+03    0.27263E+01    0.31399E+01    0.11004E+02
   165    0.47217E+03    0.27925E+01    0.32210E+01    0.11267E+02
   166    0.48333E+03    0.28599E+01    0.33038E+01    0.11534E+02
   167    0.49470E+03    0.29285E+01    0.33882E+01    0.11806E+02
   168    0.50625E+03    0.29983E+01    0.34743E+01    0.12083E+02
   169    0.51801E+03    0.30693E+01    0.35621E+01    0.12364E+02
   170    0.52997E+03    0.31416E+01    0.36517E+01    0.12650E+02
   171    0.54213E+03    0.32151E+01    0.37429E+01    0.12941E+02
   172    0.55450E+03    0.32899E+01    0.38360E+01    0.13237E+02
   173    0.56708E+03    0.33660E+01    0.39308E+01    0.13537E+02
   174    0.57986E+03    0.34434E+01    0.40275E+01    0.13843E+02
   175    0.59286E+03    0.35220E+01    0.41260E+01    0.14154E+02
   176    0.60607E+03    0.36021E+01    0.42264E+01    0.14469E+02
   177    0.61950E+03    0.36834E+01    0.43287E+01    0.14790E+02
   178    0.63314E+03    0.37661E+01    0.44329E+01    0.15116E+02
   179    0.64701E+03    0.38502E+01    0.45391E+01    0.15447E+02
   180    0.66110E+03    0.39356E+01    0.46472E+01    0.15784E+02
   181    0.67542E+03    0.40225E+01    0.47573E+01    0.16125E+02
   182    0.68996E+03    0.41107E+01    0.48695E+01    0.16472E+02
   183    0.70473E+03    0.42004E+01    0.49837E+01    0.16825E+02
   184    0.71974E+03    0.42915E+01    0.51000E+01    0.17183E+02
   185    0.73498E+03    0.43841E+01    0.52184E+01    0.17546E+02
   186    0.75046E+03    0.44782E+01    0.53390E+01    0.17915E+02
   187    0.76618E+03    0.45737E+01    0.54617E+01    0.18290E+02
   188    0.78214E+03    0.46707E+01    0.55867E+01    0.18670E+02
   189    0.79835E+03    0.47693E+01    0.57138E+01    0.19056E+02
   190    0.81480E+03    0.48694E+01    0.58432E+01    0.19448E+02
   191    0.83151E+03    0.49710E+01    0.59749E+01    0.19846E+02
   192    0.84846E+03    0.50742E+01    0.61089E+01    0.20250E+02
   193    0.86567E+03    0.51790E+01    0.62452E+01    0.20659E+02
   194    0.88313E+03    0.52854E+01    0.63838E+01    0.21075E+02
   195    0.90085E+03    0.53934E+01    0.65249E+01    0.21496E+02
   196    0.91884E+03    0.55029E+01    0.66684E+01    0.21924E+02
   197    0.93708E+03    0.56142E+01    0.68143E+01    0.22358E+02
   198    0.95560E+03    0.57270E+01    0.69627E+01    0.22798E+02
   199    0.97438E+03    0.58416E+01    0.71135E+01    0.23244E+02
   200    0.99343E+03    0.59578E+01    0.72669E+01    0.23696E+02
   201    0.10128E+04    0.60757E+01    0.74229E+01    0.24155E+02
   202    0.10323E+04    0.61954E+01    0.75814E+01    0.24621E+02
   203    0.10522E+04    0.63167E+01    0.77426E+01    0.25092E+02
   204    0.10724E+04    0.64398E+01    0.79064E+01    0.25571E+02
   205    0.10928E+04    0.65647E+01    0.80730E+01    0.26056E+02
   206    0.11136E+04    0.66914E+01    0.82422E+01    0.26547E+02
   207    0.11346E+04    0.68198E+01    0.84143E+01    0.27045E+02
   208    0.11559E+04    0.69501E+01    0.85892E+01    0.27550E+02
   209    0.11775E+04    0.70822E+01    0.87670E+01    0.28062E+02
   210    0.11994E+04    0.72161E+01    0.89476E+01    0.28581E+02
   211    0.12216E+04    0.73519E+01    0.91312E+01    0.29106E+02
   212    0.12441E+04    0.74896E+01    0.93178E+01    0.29639E+02
   213    0.12669E+04    0.76292E+01    0.95073E+01    0.30179E+02
   214    0.12900E+04    0.77707E+01    0.97000E+01    0.30725E+02
   215    0.13135E+04    0.79141E+01    0.98957E+01    0.31279E+02
   216    0.13372E+04    0.80595E+01    0.10095E+02    0.31840E+02
   217    0.13613E+04    0.82069E+01    0.10297E+02    0.32408E+02
   218    0.13857E+04    0.83562E+01    0.10502E+02    0.32984E+02
   219    0.14104E+04    0.85076E+01    0.10710E+02    0.33567E+02
   220    0.14354E+04    0.86609E+01    0.10922E+02    0.34157E+02
   221    0.14608E+04    0.88163E+01    0.11137E+02    0.34755E+02
   222    0.14865E+04    0.89738E+01    0.11356E+02    0.35361E+02
   223    0.15125E+04    0.91333E+01    0.11578E+02    0.35974E+02
   224    0.15389E+04    0.92949E+01    0.11803E+02    0.36595E+02
   225    0.15656E+04    0.94586E+01    0.12032E+02    0.37223E+02
   226    0.15926E+04    0.96245E+01    0.12264E+02    0.37859E+02
   227    0.16200E+04    0.97925E+01    0.12500E+02    0.38503E+02
   228    0.16478E+04    0.99626E+01    0.12739E+02    0.39155E+02
   229    0.16759E+04    0.10135E+02    0.12983E+02    0.39815E+02
   230    0.17043E+04    0.10309E+02    0.13229E+02    0.40482E+02
   231    0.17331E+04    0.10486E+02    0.13480E+02    0.41158E+02
   232    0.17623E+04    0.10665E+02    0.13734E+02    0.41842E+02
   233    0.17918E+04    0.10846E+02    0.13992E+02    0.42534E+02
   234    0.18217E+04    0.11030E+02    0.14254E+02    0.43235E+02
   235    0.18519E+04    0.11215E+02    0.14520E+02    0.43943E+02
   236    0.18826E+04    0.11403E+02    0.14789E+02    0.44660E+02
   237    0.19136E+04    0.11594E+02    0.15063E+02    0.45385E+02
   238    0.19449E+04    0.11786E+02    0.15341E+02    0.46119E+02
   239    0.19767E+04    0.11981E+02    0.15622E+02    0.46861E+02
   240    0.20088E+04    0.12178E+02    0.15908E+02    0.47612E+02
   241    0.20414E+04    0.12378E+02    0.16198E+02    0.48371E+02
   242    0.20743E+04    0.12580E+02    0.16492E+02    0.49139E+02
   243    0.21076E+04    0.12785E+02    0.16790E+02    0.49916E+02
   244    0.21413E+04    0.12992E+02    0.17092E+02    0.50702E+02
   245    0.21754E+04    0.13201E+02    0.17399E+02    0.51496E+02
   246    0.22099E+04    0.13413E+02    0.17710E+02    0.52299E+02
   247    0.22447E+04    0.13627E+02    0.18025E+02    0.53112E+02
   248    0.22800E+04    0.13844E+02    0.18345E+02    0.53933E+02
   249    0.23157E+04    0.14063E+02    0.18669E+02    0.54763E+02
   250    0.23518E+04    0.14285E+02    0.18997E+02    0.55602E+02
   251    0.23884E+04    0.14510E+02    0.19330E+02    0.56451E+02
   252    0.24253E+04    0.14737E+02    0.19668E+02    0.57309E+02
   253    0.24627E+04    0.14966E+02    0.20010E+02    0.58176E+02
   254    0.25005E+04    0.15198E+02    0.20357E+02    0.59052E+02
   255    0.25387E+04    0.15433E+02    0.20708E+02    0.59938E+02
   256    0.25773E+04    0.15671E+02    0.21064E+02    0.60833E+02
   257    0.26164E+04    0.15911E+02    0.21425E+02    0.61738E+02
   258    0.26559E+04    0.16154E+02    0.21791E+02    0.62653E+02
   259    0.26958E+04    0.16399E+02    0.22162E+02    0.63577E+02
   260    0.27362E+04    0.16647E+02    0.22538E+02    0.64510E+02
   261    0.27770E+04    0.16898E+02    0.22919E+02    0.65454E+02
   262    0.28183E+04    0.17152E+02    0.23305E+02    0.66407E+02
   263    0.28600E+04    0.17408E+02    0.23697E+02    0.67371E+02
   264    0.29022E+04    0.17668E+02    0.24093E+02    0.68344E+02
   265    0.29448E+04    0.17930E+02    0.24495E+02    0.69327E+02
   266    0.29879E+04    0.18195E+02    0.24902E+02    0.70320E+02
   267    0.30315E+04    0.18463E+02    0.25314E+02    0.71324E+02
   268    0.30755E+04    0.18733E+02    0.25732E+02    0.72337E+02
   269    0.31201E+04    0.19007E+02    0.26156E+02    0.73361E+02
   270    0.31650E+04    0.19283E+02    0.26585E+02    0.74395E+02
   271    0.32105E+04    0.19563E+02    0.27019E+02    0.75440E+02
   272    0.32564E+04    0.19845E+02    0.27459E+02    0.76495E+02
   273    0.33028E+04    0.20131E+02    0.27905E+02    0.77560E+02
   274    0.33498E+04    0.20419E+02    0.28357E+02    0.78636E+02
   275    0.33972E+04    0.20710E+02    0.28815E+02    0.79723E+02
   276    0.34451E+04    0.21005E+02    0.29278E+02    0.80820E+02
   277    0.34934E+04    0.21302E+02    0.29747E+02    0.81928E+02
   278    0.35423E+04    0.21603E+02    0.30223E+02    0.83047E+02
   279    0.35917E+04    0.21906E+02    0.30704E+02    0.84176E+02
   280    0.36416E+04    0.22213E+02    0.31192E+02    0.85317E+02
   281    0.36920E+04    0.22523E+02    0.31686E+02    0.86468E+02
   282    0.37430E+04    0.22836E+02    0.32186E+02    0.87631E+02
   283    0.37944E+04    0.23152E+02    0.32692E+02    0.88804E+02
   284    0.38464E+04    0.23471E+02    0.33204E+02    0.89989E+02
   285    0.38988E+04    0.23794E+02    0.33723E+02    0.91185E+02
   286    0.39519E+04    0.24120E+02    0.34249E+02    0.92392E+02
   287    0.40054E+04    0.24449E+02    0.34781E+02    0.93611E+02
   288    0.40595E+04    0.24781E+02    0.35319E+02    0.94841E+02
   289    0.41141E+04    0.25117E+02    0.35864E+02    0.96082E+02
   290    0.41692E+04    0.25456E+02    0.36416E+02    0.97335E+02
   291    0.42249E+04    0.25798E+02    0.36975E+02    0.98599E+02
   292    0.42811E+04    0.26143E+02    0.37540E+02    0.99875E+02
   293    0.43379E+04    0.26492E+02    0.38112E+02    0.10116E+03
   294    0.43953E+04    0.26845E+02    0.38691E+02    0.10246E+03
   295    0.44531E+04    0.27200E+02    0.39277E+02    0.10377E+03
   296    0.45116E+04    0.27559E+02    0.39870E+02    0.10510E+03
   297    0.45706E+04    0.27922E+02    0.40470E+02    0.10643E+03
   298    0.46302E+04    0.28288E+02    0.41077E+02    0.10778E+03
   299    0.46903E+04    0.28657E+02    0.41691E+02    0.10914E+03
   300    0.47510E+04    0.29030E+02    0.42313E+02    0.11051E+03
   301    0.48123E+04    0.29407E+02    0.42942E+02    0.11189E+03
   302    0.48742E+04    0.29787E+02    0.43578E+02    0.11329E+03
   303    0.49367E+04    0.30171E+02    0.44222E+02    0.11470E+03
   304    0.49997E+04    0.30558E+02    0.44873E+02    0.11612E+03
   305    0.50633E+04    0.30949E+02    0.45532E+02    0.11755E+03
   306    0.51275E+04    0.31343E+02    0.46198E+02    0.11899E+03
   307    0.51923E+04    0.31741E+02    0.46872E+02    0.12045E+03
   308    0.52578E+04    0.32143E+02    0.47554E+02    0.12192E+03
   309    0.53238E+04    0.32548E+02    0.48244E+02    0.12340E+03
