#    L    TT             EE             TE          
   909    0.11387E+05    0.36928E+02    0.29996E+02
   910    0.11398E+05    0.37157E+02    0.35778E+02
   911    0.11408E+05    0.37397E+02    0.41590E+02
   912    0.11418E+05    0.37648E+02    0.47431E+02
   913    0.11427E+05    0.37911E+02    0.53300E+02
   914    0.11436E+05    0.38186E+02    0.59196E+02
   915    0.11444E+05    0.38472E+02    0.65118E+02
   916    0.11452E+05    0.38771E+02    0.71065E+02
   917    0.11459E+05    0.39081E+02    0.77034E+02
   918    0.11465E+05    0.39404E+02    0.83025E+02
   919    0.11471E+05    0.39738E+02    0.89036E+02
   920    0.11476E+05    0.40085E+02    0.95064E+02
   921    0.11480E+05    0.40443E+02    0.10111E+03
   922    0.11484E+05    0.40814E+02    0.10717E+03
   923    0.11488E+05    0.41196E+02    0.11324E+03
   924    0.11490E+05    0.41590E+02    0.11933E+03
   925    0.11493E+05    0.41997E+02    0.12542E+03
   926    0.11494E+05    0.42415E+02    0.13153E+03
   927    0.11495E+05    0.42846E+02    0.13764E+03
   928    0.11496E+05    0.43288E+02    0.14376E+03
   929    0.11495E+05    0.43743E+02    0.14988E+03
   930    0.11494E+05    0.44210E+02    0.15600E+03
   931    0.11493E+05    0.44688E+02    0.16212E+03
   932    0.11491E+05    0.45179E+02    0.16824E+03
   933    0.11489E+05    0.45682E+02    0.17436E+03
   934    0.11485E+05    0.46197E+02    0.18048E+03
   935    0.11482E+05    0.46724E+02    0.18659E+03
   936    0.11477E+05    0.47264E+02    0.19269E+03
   937    0.11472E+05    0.47815E+02    0.19878E+03
   938    0.11467E+05    0.48379E+02    0.20487E+03
   939    0.11461E+05    0.48954E+02    0.21094E+03
   940    0.11454E+05    0.49542E+02    0.21699E+03
   941    0.11447E+05    0.50142E+02    0.22303E+03
   942    0.11439E+05    0.50754E+02    0.22906E+03
   943    0.11431E+05    0.51379E+02    0.23507E+03
   944    0.11422E+05    0.52015E+02    0.24105E+03
   945    0.11412E+05    0.52664E+02    0.24702E+03
   946    0.11402E+05    0.53325E+02    0.25296E+03
   947    0.11391E+05    0.53998E+02    0.25887E+03
   948    0.11380E+05    0.54683E+02    0.26476E+03
   949    0.11368E+05    0.55381E+02    0.27062E+03
   950    0.11355E+05    0.56091E+02    0.27646E+03
   951    0.11342E+05    0.56813E+02    0.28226E+03
   952    0.11329E+05    0.57547E+02    0.28803E+03
   953    0.11315E+05    0.58294E+02    0.29376E+03
   954    0.11300E+05    0.59053E+02    0.29946E+03
   955    0.11284E+05    0.59824E+02    0.30512E+03
   956    0.11268E+05    0.60607E+02    0.31074E+03
   957    0.11252E+05    0.61403E+02    0.31632E+03
   958    0.11235E+05    0.62211E+02    0.32186E+03
   959    0.11217E+05    0.63031E+02    0.32735E+03
   960    0.11199E+05    0.63862E+02    0.33280E+03
   961    0.11180E+05    0.64705E+02    0.33821E+03
   962    0.11161E+05    0.65559E+02    0.34356E+03
   963    0.11141E+05    0.66424E+02    0.34887E+03
   964    0.11121E+05    0.67299E+02    0.35413E+03
   965    0.11100E+05    0.68186E+02    0.35934E+03
   966    0.11079E+05    0.69083E+02    0.36450E+03
   967    0.11057E+05    0.69990E+02    0.36960E+03
   968    0.11035E+05    0.70906E+02    0.37465E+03
   969    0.11012E+05    0.71833E+02    0.37965E+03
   970    0.10989E+05    0.72769E+02    0.38459E+03
   971    0.10965E+05    0.73714E+02    0.38947E+03
   972    0.10940E+05    0.74669E+02    0.39429E+03
   973    0.10916E+05    0.75632E+02    0.39905E+03
   974    0.10891E+05    0.76604E+02    0.40375E+03
   975    0.10865E+05    0.77584E+02    0.40838E+03
   976    0.10839E+05    0.78573E+02    0.41295E+03
   977    0.10812E+05    0.79570E+02    0.41746E+03
   978    0.10785E+05    0.80574E+02    0.42190E+03
   979    0.10758E+05    0.81586E+02    0.42627E+03
   980    0.10730E+05    0.82605E+02    0.43057E+03
   981    0.10702E+05    0.83632E+02    0.43480E+03
   982    0.10674E+05    0.84665E+02    0.43896E+03
   983    0.10645E+05    0.85705E+02    0.44305E+03
   984    0.10615E+05    0.86752E+02    0.44707E+03
   985    0.10585E+05    0.87804E+02    0.45100E+03
   986    0.10555E+05    0.88863E+02    0.45487E+03
   987    0.10525E+05    0.89928E+02    0.45865E+03
   988    0.10494E+05    0.90999E+02    0.46236E+03
   989    0.10463E+05    0.92074E+02    0.46598E+03
   990    0.10431E+05    0.93155E+02    0.46952E+03
   991    0.10399E+05    0.94241E+02    0.47299E+03
   992    0.10367E+05    0.95332E+02    0.47636E+03
   993    0.10335E+05    0.96428E+02    0.47965E+03
   994    0.10302E+05    0.97527E+02    0.48286E+03
   995    0.10269E+05    0.98631E+02    0.48598E+03
   996    0.10235E+05    0.99739E+02    0.48901E+03
   997    0.10201E+05    0.10085E+03    0.49195E+03
   998    0.10167E+05    0.10197E+03    0.49480E+03
   999    0.10133E+05    0.10308E+03    0.49755E+03
  1000    0.10098E+05    0.10420E+03    0.50022E+03
  1001    0.10063E+05    0.10533E+03    0.50279E+03
  1002    0.10028E+05    0.10645E+03    0.50526E+03
  1003    0.99927E+04    0.10758E+03    0.50765E+03
  1004    0.99571E+04    0.10871E+03    0.50994E+03
  1005    0.99212E+04    0.10984E+03    0.51214E+03
  1006    0.98851E+04    0.11097E+03    0.51424E+03
  1007    0.98488E+04    0.11211E+03    0.51626E+03
  1008    0.98123E+04    0.11324E+03    0.51817E+03
  1009    0.97757E+04    0.11437E+03    0.52000E+03
  1010    0.97388E+04    0.11550E+03    0.52173E+03
  1011    0.97018E+04    0.11663E+03    0.52337E+03
  1012    0.96646E+04    0.11776E+03    0.52491E+03
  1013    0.96272E+04    0.11889E+03    0.52636E+03
  1014    0.95897E+04    0.12002E+03    0.52771E+03
  1015    0.95521E+04    0.12114E+03    0.52898E+03
  1016    0.95144E+04    0.12227E+03    0.53014E+03
  1017    0.94765E+04    0.12338E+03    0.53121E+03
  1018    0.94385E+04    0.12450E+03    0.53219E+03
  1019    0.94005E+04    0.12561E+03    0.53307E+03
  1020    0.93623E+04    0.12672E+03    0.53386E+03
  1021    0.93241E+04    0.12783E+03    0.53455E+03
  1022    0.92858E+04    0.12893E+03    0.53515E+03
  1023    0.92475E+04    0.13002E+03    0.53565E+03
  1024    0.92091E+04    0.13111E+03    0.53606E+03
  1025    0.91707E+04    0.13220E+03    0.53637E+03
  1026    0.91322E+04    0.13328E+03    0.53659E+03
  1027    0.90937E+04    0.13435E+03    0.53671E+03
  1028    0.90552E+04    0.13541E+03    0.53673E+03
  1029    0.90168E+04    0.13647E+03    0.53666E+03
  1030    0.89783E+04    0.13753E+03    0.53649E+03
  1031    0.89398E+04    0.13857E+03    0.53623E+03
  1032    0.89014E+04    0.13961E+03    0.53587E+03
  1033    0.88630E+04    0.14063E+03    0.53542E+03
  1034    0.88247E+04    0.14165E+03    0.53486E+03
  1035    0.87864E+04    0.14266E+03    0.53421E+03
  1036    0.87482E+04    0.14367E+03    0.53347E+03
  1037    0.87100E+04    0.14466E+03    0.53263E+03
  1038    0.86720E+04    0.14564E+03    0.53169E+03
  1039    0.86340E+04    0.14661E+03    0.53065E+03
  1040    0.85962E+04    0.14757E+03    0.52952E+03
  1041    0.85584E+04    0.14852E+03    0.52829E+03
  1042    0.85208E+04    0.14946E+03    0.52696E+03
  1043    0.84833E+04    0.15039E+03    0.52554E+03
  1044    0.84460E+04    0.15131E+03    0.52402E+03
  1045    0.84088E+04    0.15221E+03    0.52241E+03
  1046    0.83717E+04    0.15310E+03    0.52071E+03
  1047    0.83348E+04    0.15398E+03    0.51892E+03
  1048    0.82981E+04    0.15485E+03    0.51704E+03
  1049    0.82615E+04    0.15571E+03    0.51507E+03
  1050    0.82251E+04    0.15655E+03    0.51301E+03
  1051    0.81889E+04    0.15738E+03    0.51087E+03
  1052    0.81529E+04    0.15819E+03    0.50864E+03
  1053    0.81171E+04    0.15899E+03    0.50633E+03
  1054    0.80814E+04    0.15978E+03    0.50393E+03
  1055    0.80461E+04    0.16055E+03    0.50145E+03
  1056    0.80109E+04    0.16131E+03    0.49889E+03
  1057    0.79759E+04    0.16205E+03    0.49625E+03
  1058    0.79412E+04    0.16278E+03    0.49353E+03
  1059    0.79067E+04    0.16350E+03    0.49074E+03
  1060    0.78725E+04    0.16419E+03    0.48786E+03
  1061    0.78385E+04    0.16488E+03    0.48491E+03
  1062    0.78048E+04    0.16554E+03    0.48189E+03
  1063    0.77714E+04    0.16619E+03    0.47879E+03
  1064    0.77382E+04    0.16683E+03    0.47562E+03
  1065    0.77054E+04    0.16745E+03    0.47238E+03
  1066    0.76728E+04    0.16805E+03    0.46907E+03
  1067    0.76405E+04    0.16863E+03    0.46569E+03
  1068    0.76085E+04    0.16920E+03    0.46224E+03
  1069    0.75768E+04    0.16975E+03    0.45873E+03
  1070    0.75455E+04    0.17028E+03    0.45514E+03
  1071    0.75145E+04    0.17079E+03    0.45150E+03
  1072    0.74838E+04    0.17129E+03    0.44779E+03
  1073    0.74534E+04    0.17176E+03    0.44401E+03
  1074    0.74234E+04    0.17222E+03    0.44018E+03
  1075    0.73938E+04    0.17266E+03    0.43628E+03
  1076    0.73645E+04    0.17308E+03    0.43233E+03
  1077    0.73356E+04    0.17348E+03    0.42831E+03
  1078    0.73070E+04    0.17386E+03    0.42424E+03
  1079    0.72789E+04    0.17422E+03    0.42011E+03
  1080    0.72511E+04    0.17456E+03    0.41593E+03
  1081    0.72237E+04    0.17488E+03    0.41170E+03
  1082    0.71967E+04    0.17518E+03    0.40741E+03
  1083    0.71702E+04    0.17546E+03    0.40306E+03
  1084    0.71440E+04    0.17572E+03    0.39867E+03
  1085    0.71183E+04    0.17596E+03    0.39423E+03
  1086    0.70930E+04    0.17617E+03    0.38974E+03
  1087    0.70681E+04    0.17637E+03    0.38521E+03
  1088    0.70436E+04    0.17655E+03    0.38063E+03
  1089    0.70195E+04    0.17670E+03    0.37601E+03
  1090    0.69959E+04    0.17684E+03    0.37134E+03
  1091    0.69727E+04    0.17695E+03    0.36664E+03
  1092    0.69499E+04    0.17704E+03    0.36190E+03
  1093    0.69275E+04    0.17712E+03    0.35712E+03
  1094    0.69055E+04    0.17717E+03    0.35231E+03
  1095    0.68840E+04    0.17720E+03    0.34746E+03
  1096    0.68629E+04    0.17722E+03    0.34258E+03
  1097    0.68423E+04    0.17721E+03    0.33767E+03
  1098    0.68221E+04    0.17718E+03    0.33272E+03
  1099    0.68023E+04    0.17713E+03    0.32776E+03
  1100    0.67829E+04    0.17706E+03    0.32276E+03
  1101    0.67640E+04    0.17698E+03    0.31774E+03
  1102    0.67455E+04    0.17687E+03    0.31270E+03
  1103    0.67275E+04    0.17674E+03    0.30763E+03
  1104    0.67099E+04    0.17659E+03    0.30255E+03
  1105    0.66927E+04    0.17642E+03    0.29744E+03
  1106    0.66760E+04    0.17624E+03    0.29232E+03
  1107    0.66597E+04    0.17603E+03    0.28718E+03
  1108    0.66439E+04    0.17580E+03    0.28203E+03
  1109    0.66286E+04    0.17556E+03    0.27687E+03
  1110    0.66136E+04    0.17529E+03    0.27169E+03
  1111    0.65992E+04    0.17500E+03    0.26651E+03
  1112    0.65851E+04    0.17470E+03    0.26131E+03
  1113    0.65716E+04    0.17437E+03    0.25611E+03
  1114    0.65585E+04    0.17403E+03    0.25091E+03
  1115    0.65458E+04    0.17367E+03    0.24570E+03
  1116    0.65336E+04    0.17328E+03    0.24049E+03
  1117    0.65219E+04    0.17288E+03    0.23527E+03
  1118    0.65106E+04    0.17246E+03    0.23006E+03
  1119    0.64998E+04    0.17202E+03    0.22485E+03
  1120    0.64895E+04    0.17156E+03    0.21965E+03
  1121    0.64796E+04    0.17108E+03    0.21444E+03
  1122    0.64702E+04    0.17058E+03    0.20925E+03
  1123    0.64612E+04    0.17006E+03    0.20407E+03
  1124    0.64527E+04    0.16953E+03    0.19889E+03
  1125    0.64447E+04    0.16897E+03    0.19373E+03
  1126    0.64372E+04    0.16840E+03    0.18857E+03
  1127    0.64301E+04    0.16780E+03    0.18343E+03
  1128    0.64235E+04    0.16719E+03    0.17831E+03
  1129    0.64174E+04    0.16657E+03    0.17320E+03
  1130    0.64117E+04    0.16592E+03    0.16810E+03
  1131    0.64064E+04    0.16526E+03    0.16303E+03
  1132    0.64016E+04    0.16458E+03    0.15797E+03
  1133    0.63972E+04    0.16389E+03    0.15293E+03
  1134    0.63933E+04    0.16317E+03    0.14790E+03
  1135    0.63898E+04    0.16245E+03    0.14290E+03
  1136    0.63868E+04    0.16170E+03    0.13792E+03
  1137    0.63841E+04    0.16095E+03    0.13297E+03
  1138    0.63819E+04    0.16017E+03    0.12803E+03
  1139    0.63802E+04    0.15939E+03    0.12312E+03
  1140    0.63788E+04    0.15859E+03    0.11824E+03
  1141    0.63779E+04    0.15777E+03    0.11338E+03
  1142    0.63773E+04    0.15694E+03    0.10855E+03
  1143    0.63772E+04    0.15610E+03    0.10374E+03
  1144    0.63775E+04    0.15525E+03    0.98970E+02
  1145    0.63782E+04    0.15438E+03    0.94224E+02
  1146    0.63792E+04    0.15350E+03    0.89510E+02
  1147    0.63807E+04    0.15261E+03    0.84827E+02
  1148    0.63826E+04    0.15171E+03    0.80176E+02
  1149    0.63848E+04    0.15080E+03    0.75559E+02
  1150    0.63874E+04    0.14987E+03    0.70975E+02
  1151    0.63904E+04    0.14894E+03    0.66428E+02
  1152    0.63938E+04    0.14799E+03    0.61916E+02
  1153    0.63976E+04    0.14704E+03    0.57441E+02
  1154    0.64017E+04    0.14607E+03    0.53005E+02
  1155    0.64062E+04    0.14510E+03    0.48607E+02
  1156    0.64111E+04    0.14412E+03    0.44249E+02
  1157    0.64163E+04    0.14313E+03    0.39932E+02
  1158    0.64218E+04    0.14213E+03    0.35656E+02
  1159    0.64278E+04    0.14112E+03    0.31423E+02
  1160    0.64340E+04    0.14011E+03    0.27234E+02
  1161    0.64406E+04    0.13908E+03    0.23089E+02
  1162    0.64476E+04    0.13805E+03    0.18989E+02
  1163    0.64549E+04    0.13702E+03    0.14935E+02
  1164    0.64625E+04    0.13598E+03    0.10929E+02
  1165    0.64705E+04    0.13493E+03    0.69708E+01
  1166    0.64787E+04    0.13387E+03    0.30615E+01
  1167    0.64873E+04    0.13281E+03   -0.79795E+00
  1168    0.64963E+04    0.13175E+03   -0.46077E+01
  1169    0.65055E+04    0.13068E+03   -0.83680E+01
  1170    0.65150E+04    0.12961E+03   -0.12079E+02
  1171    0.65249E+04    0.12853E+03   -0.15741E+02
  1172    0.65350E+04    0.12745E+03   -0.19354E+02
  1173    0.65455E+04    0.12637E+03   -0.22918E+02
  1174    0.65562E+04    0.12528E+03   -0.26434E+02
  1175    0.65672E+04    0.12419E+03   -0.29902E+02
  1176    0.65785E+04    0.12310E+03   -0.33322E+02
  1177    0.65901E+04    0.12201E+03   -0.36694E+02
  1178    0.66020E+04    0.12092E+03   -0.40019E+02
  1179    0.66141E+04    0.11983E+03   -0.43296E+02
  1180    0.66265E+04    0.11873E+03   -0.46526E+02
  1181    0.66391E+04    0.11764E+03   -0.49709E+02
  1182    0.66520E+04    0.11655E+03   -0.52846E+02
  1183    0.66651E+04    0.11546E+03   -0.55936E+02
  1184    0.66785E+04    0.11437E+03   -0.58980E+02
  1185    0.66921E+04    0.11328E+03   -0.61978E+02
  1186    0.67060E+04    0.11220E+03   -0.64930E+02
  1187    0.67201E+04    0.11112E+03   -0.67836E+02
  1188    0.67344E+04    0.11004E+03   -0.70697E+02
  1189    0.67489E+04    0.10896E+03   -0.73513E+02
  1190    0.67637E+04    0.10789E+03   -0.76284E+02
  1191    0.67786E+04    0.10682E+03   -0.79010E+02
  1192    0.67938E+04    0.10576E+03   -0.81692E+02
  1193    0.68092E+04    0.10470E+03   -0.84329E+02
  1194    0.68247E+04    0.10365E+03   -0.86923E+02
  1195    0.68405E+04    0.10260E+03   -0.89472E+02
  1196    0.68564E+04    0.10156E+03   -0.91978E+02
  1197    0.68726E+04    0.10052E+03   -0.94441E+02
  1198    0.68889E+04    0.99497E+02   -0.96860E+02
  1199    0.69054E+04    0.98478E+02   -0.99236E+02
  1200    0.69220E+04    0.97466E+02   -0.10157E+03
  1201    0.69388E+04    0.96463E+02   -0.10386E+03
  1202    0.69558E+04    0.95468E+02   -0.10611E+03
  1203    0.69729E+04    0.94483E+02   -0.10832E+03
  1204    0.69902E+04    0.93507E+02   -0.11048E+03
  1205    0.70076E+04    0.92541E+02   -0.11260E+03
  1206    0.70252E+04    0.91585E+02   -0.11468E+03
  1207    0.70429E+04    0.90640E+02   -0.11672E+03
  1208    0.70607E+04    0.89706E+02   -0.11872E+03
  1209    0.70787E+04    0.88783E+02   -0.12068E+03
  1210    0.70968E+04    0.87872E+02   -0.12260E+03
  1211    0.71150E+04    0.86973E+02   -0.12448E+03
  1212    0.71333E+04    0.86086E+02   -0.12632E+03
  1213    0.71518E+04    0.85212E+02   -0.12813E+03
  1214    0.71703E+04    0.84350E+02   -0.12990E+03
  1215    0.71890E+04    0.83500E+02   -0.13163E+03
  1216    0.72078E+04    0.82664E+02   -0.13333E+03
  1217    0.72267E+04    0.81841E+02   -0.13500E+03
  1218    0.72458E+04    0.81031E+02   -0.13664E+03
  1219    0.72649E+04    0.80235E+02   -0.13824E+03
  1220    0.72841E+04    0.79452E+02   -0.13982E+03
  1221    0.73034E+04    0.78684E+02   -0.14137E+03
  1222    0.73229E+04    0.77930E+02   -0.14289E+03
  1223    0.73424E+04    0.77190E+02   -0.14438E+03
  1224    0.73621E+04    0.76465E+02   -0.14585E+03
  1225    0.73818E+04    0.75754E+02   -0.14729E+03
  1226    0.74016E+04    0.75059E+02   -0.14871E+03
  1227    0.74215E+04    0.74379E+02   -0.15010E+03
  1228    0.74415E+04    0.73714E+02   -0.15148E+03
  1229    0.74616E+04    0.73066E+02   -0.15283E+03
  1230    0.74818E+04    0.72433E+02   -0.15417E+03
  1231    0.75021E+04    0.71816E+02   -0.15548E+03
  1232    0.75224E+04    0.71215E+02   -0.15678E+03
  1233    0.75429E+04    0.70631E+02   -0.15806E+03
  1234    0.75634E+04    0.70064E+02   -0.15933E+03
  1235    0.75840E+04    0.69513E+02   -0.16058E+03
  1236    0.76046E+04    0.68980E+02   -0.16182E+03
  1237    0.76253E+04    0.68464E+02   -0.16304E+03
  1238    0.76461E+04    0.67966E+02   -0.16426E+03
  1239    0.76670E+04    0.67485E+02   -0.16546E+03
  1240    0.76880E+04    0.67023E+02   -0.16665E+03
  1241    0.77090E+04    0.66578E+02   -0.16784E+03
  1242    0.77300E+04    0.66152E+02   -0.16902E+03
  1243    0.77511E+04    0.65745E+02   -0.17019E+03
  1244    0.77723E+04    0.65356E+02   -0.17135E+03
  1245    0.77936E+04    0.64987E+02   -0.17251E+03
  1246    0.78149E+04    0.64637E+02   -0.17367E+03
  1247    0.78362E+04    0.64306E+02   -0.17483E+03
  1248    0.78576E+04    0.63995E+02   -0.17598E+03
  1249    0.78791E+04    0.63703E+02   -0.17713E+03
  1250    0.79006E+04    0.63432E+02   -0.17829E+03
  1251    0.79221E+04    0.63181E+02   -0.17944E+03
  1252    0.79437E+04    0.62950E+02   -0.18060E+03
  1253    0.79653E+04    0.62740E+02   -0.18176E+03
  1254    0.79870E+04    0.62549E+02   -0.18293E+03
  1255    0.80088E+04    0.62378E+02   -0.18410E+03
  1256    0.80306E+04    0.62227E+02   -0.18527E+03
  1257    0.80524E+04    0.62095E+02   -0.18645E+03
  1258    0.80743E+04    0.61982E+02   -0.18764E+03
  1259    0.80963E+04    0.61889E+02   -0.18884E+03
  1260    0.81184E+04    0.61815E+02   -0.19005E+03
  1261    0.81404E+04    0.61761E+02   -0.19126E+03
  1262    0.81626E+04    0.61725E+02   -0.19249E+03
  1263    0.81848E+04    0.61708E+02   -0.19373E+03
  1264    0.82071E+04    0.61710E+02   -0.19498E+03
  1265    0.82295E+04    0.61730E+02   -0.19624E+03
  1266    0.82519E+04    0.61769E+02   -0.19752E+03
  1267    0.82745E+04    0.61826E+02   -0.19881E+03
  1268    0.82970E+04    0.61901E+02   -0.20012E+03
  1269    0.83197E+04    0.61994E+02   -0.20144E+03
  1270    0.83425E+04    0.62106E+02   -0.20278E+03
  1271    0.83653E+04    0.62235E+02   -0.20414E+03
  1272    0.83882E+04    0.62382E+02   -0.20551E+03
  1273    0.84112E+04    0.62546E+02   -0.20691E+03
  1274    0.84343E+04    0.62728E+02   -0.20833E+03
  1275    0.84574E+04    0.62928E+02   -0.20977E+03
  1276    0.84807E+04    0.63144E+02   -0.21123E+03
  1277    0.85040E+04    0.63378E+02   -0.21271E+03
  1278    0.85275E+04    0.63629E+02   -0.21422E+03
  1279    0.85510E+04    0.63896E+02   -0.21575E+03
  1280    0.85747E+04    0.64180E+02   -0.21730E+03
  1281    0.85984E+04    0.64481E+02   -0.21889E+03
  1282    0.86222E+04    0.64799E+02   -0.22049E+03
  1283    0.86462E+04    0.65132E+02   -0.22213E+03
  1284    0.86702E+04    0.65483E+02   -0.22380E+03
  1285    0.86944E+04    0.65849E+02   -0.22549E+03
  1286    0.87186E+04    0.66231E+02   -0.22722E+03
  1287    0.87430E+04    0.66629E+02   -0.22897E+03
  1288    0.87675E+04    0.67043E+02   -0.23076E+03
  1289    0.87921E+04    0.67472E+02   -0.23258E+03
  1290    0.88168E+04    0.67917E+02   -0.23443E+03
  1291    0.88416E+04    0.68378E+02   -0.23632E+03
  1292    0.88665E+04    0.68854E+02   -0.23825E+03
  1293    0.88916E+04    0.69344E+02   -0.24020E+03
  1294    0.89168E+04    0.69850E+02   -0.24220E+03
  1295    0.89421E+04    0.70370E+02   -0.24423E+03
  1296    0.89675E+04    0.70904E+02   -0.24629E+03
  1297    0.89931E+04    0.71452E+02   -0.24839E+03
  1298    0.90188E+04    0.72013E+02   -0.25053E+03
  1299    0.90447E+04    0.72588E+02   -0.25270E+03
  1300    0.90706E+04    0.73175E+02   -0.25490E+03
  1301    0.90968E+04    0.73774E+02   -0.25714E+03
  1302    0.91230E+04    0.74385E+02   -0.25941E+03
  1303    0.91495E+04    0.75008E+02   -0.26171E+03
  1304    0.91760E+04    0.75642E+02   -0.26405E+03
  1305    0.92028E+04    0.76287E+02   -0.26642E+03
  1306    0.92297E+04    0.76942E+02   -0.26882E+03
  1307    0.92567E+04    0.77608E+02   -0.27126E+03
  1308    0.92839E+04    0.78283E+02   -0.27372E+03
  1309    0.93113E+04    0.78968E+02   -0.27622E+03
  1310    0.93389E+04    0.79662E+02   -0.27876E+03
  1311    0.93666E+04    0.80364E+02   -0.28132E+03
  1312    0.93945E+04    0.81075E+02   -0.28391E+03
  1313    0.94226E+04    0.81795E+02   -0.28654E+03
  1314    0.94508E+04    0.82521E+02   -0.28919E+03
  1315    0.94793E+04    0.83255E+02   -0.29188E+03
  1316    0.95079E+04    0.83996E+02   -0.29460E+03
  1317    0.95368E+04    0.84744E+02   -0.29734E+03
  1318    0.95658E+04    0.85498E+02   -0.30012E+03
  1319    0.95950E+04    0.86257E+02   -0.30293E+03
  1320    0.96244E+04    0.87023E+02   -0.30576E+03
  1321    0.96540E+04    0.87793E+02   -0.30862E+03
  1322    0.96838E+04    0.88568E+02   -0.31152E+03
  1323    0.97139E+04    0.89348E+02   -0.31444E+03
  1324    0.97441E+04    0.90132E+02   -0.31739E+03
  1325    0.97745E+04    0.90919E+02   -0.32037E+03
  1326    0.98052E+04    0.91710E+02   -0.32337E+03
  1327    0.98361E+04    0.92504E+02   -0.32641E+03
  1328    0.98672E+04    0.93301E+02   -0.32947E+03
  1329    0.98985E+04    0.94099E+02   -0.33255E+03
  1330    0.99301E+04    0.94900E+02   -0.33567E+03
  1331    0.99619E+04    0.95703E+02   -0.33881E+03
  1332    0.99939E+04    0.96507E+02   -0.34198E+03
  1333    0.10026E+05    0.97311E+02   -0.34517E+03
  1334    0.10059E+05    0.98116E+02   -0.34839E+03
  1335    0.10091E+05    0.98922E+02   -0.35164E+03
  1336    0.10124E+05    0.99727E+02   -0.35490E+03
  1337    0.10158E+05    0.10053E+03   -0.35820E+03
  1338    0.10191E+05    0.10134E+03   -0.36151E+03
  1339    0.10225E+05    0.10214E+03   -0.36484E+03
  1340    0.10259E+05    0.10294E+03   -0.36820E+03
  1341    0.10293E+05    0.10374E+03   -0.37157E+03
  1342    0.10327E+05    0.10454E+03   -0.37495E+03
  1343    0.10362E+05    0.10533E+03   -0.37835E+03
  1344    0.10397E+05    0.10612E+03   -0.38177E+03
  1345    0.10432E+05    0.10691E+03   -0.38519E+03
  1346    0.10468E+05    0.10770E+03   -0.38863E+03
  1347    0.10503E+05    0.10848E+03   -0.39208E+03
  1348    0.10539E+05    0.10926E+03   -0.39553E+03
  1349    0.10575E+05    0.11004E+03   -0.39899E+03
  1350    0.10612E+05    0.11081E+03   -0.40246E+03
  1351    0.10648E+05    0.11157E+03   -0.40593E+03
  1352    0.10685E+05    0.11233E+03   -0.40940E+03
  1353    0.10722E+05    0.11308E+03   -0.41287E+03
  1354    0.10760E+05    0.11383E+03   -0.41635E+03
  1355    0.10797E+05    0.11457E+03   -0.41982E+03
  1356    0.10835E+05    0.11531E+03   -0.42329E+03
  1357    0.10873E+05    0.11604E+03   -0.42675E+03
  1358    0.10912E+05    0.11676E+03   -0.43021E+03
  1359    0.10950E+05    0.11747E+03   -0.43366E+03
  1360    0.10989E+05    0.11818E+03   -0.43711E+03
  1361    0.11028E+05    0.11888E+03   -0.44054E+03
  1362    0.11067E+05    0.11957E+03   -0.44396E+03
  1363    0.11107E+05    0.12025E+03   -0.44737E+03
  1364    0.11147E+05    0.12092E+03   -0.45077E+03
  1365    0.11187E+05    0.12158E+03   -0.45415E+03
  1366    0.11227E+05    0.12224E+03   -0.45752E+03
  1367    0.11268E+05    0.12288E+03   -0.46086E+03
  1368    0.11308E+05    0.12351E+03   -0.46419E+03
  1369    0.11349E+05    0.12413E+03   -0.46750E+03
  1370    0.11391E+05    0.12474E+03   -0.47078E+03
  1371    0.11432E+05    0.12534E+03   -0.47404E+03
  1372    0.11474E+05    0.12593E+03   -0.47728E+03
  1373    0.11516E+05    0.12651E+03   -0.48049E+03
  1374    0.11558E+05    0.12707E+03   -0.48368E+03
  1375    0.11600E+05    0.12762E+03   -0.48683E+03
  1376    0.11643E+05    0.12816E+03   -0.48996E+03
  1377    0.11686E+05    0.12868E+03   -0.49305E+03
  1378    0.11729E+05    0.12920E+03   -0.49611E+03
  1379    0.11773E+05    0.12969E+03   -0.49914E+03
  1380    0.11816E+05    0.13018E+03   -0.50212E+03
  1381    0.11860E+05    0.13065E+03   -0.50508E+03
  1382    0.11904E+05    0.13111E+03   -0.50799E+03
  1383    0.11949E+05    0.13155E+03   -0.51086E+03
  1384    0.11993E+05    0.13199E+03   -0.51369E+03
  1385    0.12038E+05    0.13240E+03   -0.51647E+03
  1386    0.12083E+05    0.13281E+03   -0.51921E+03
  1387    0.12128E+05    0.13320E+03   -0.52190E+03
  1388    0.12173E+05    0.13358E+03   -0.52454E+03
  1389    0.12219E+05    0.13394E+03   -0.52712E+03
  1390    0.12264E+05    0.13429E+03   -0.52966E+03
  1391    0.12310E+05    0.13463E+03   -0.53214E+03
  1392    0.12356E+05    0.13495E+03   -0.53457E+03
  1393    0.12402E+05    0.13526E+03   -0.53694E+03
  1394    0.12448E+05    0.13556E+03   -0.53925E+03
  1395    0.12495E+05    0.13584E+03   -0.54150E+03
  1396    0.12541E+05    0.13611E+03   -0.54369E+03
  1397    0.12588E+05    0.13636E+03   -0.54581E+03
  1398    0.12635E+05    0.13660E+03   -0.54787E+03
  1399    0.12682E+05    0.13683E+03   -0.54986E+03
  1400    0.12729E+05    0.13704E+03   -0.55178E+03
  1401    0.12776E+05    0.13724E+03   -0.55363E+03
  1402    0.12823E+05    0.13742E+03   -0.55541E+03
