#    L    TT             EE             TE          
   876    0.18342E+00    0.46628E-03   -0.21336E-02
   877    0.18350E+00    0.46332E-03   -0.20330E-02
   878    0.18357E+00    0.46049E-03   -0.19316E-02
   879    0.18363E+00    0.45779E-03   -0.18295E-02
   880    0.18369E+00    0.45522E-03   -0.17265E-02
   881    0.18373E+00    0.45279E-03   -0.16229E-02
   882    0.18376E+00    0.45049E-03   -0.15185E-02
   883    0.18378E+00    0.44834E-03   -0.14135E-02
   884    0.18379E+00    0.44632E-03   -0.13078E-02
   885    0.18378E+00    0.44444E-03   -0.12015E-02
   886    0.18377E+00    0.44271E-03   -0.10946E-02
   887    0.18375E+00    0.44113E-03   -0.98704E-03
   888    0.18371E+00    0.43969E-03   -0.87897E-03
   889    0.18367E+00    0.43841E-03   -0.77037E-03
   890    0.18361E+00    0.43728E-03   -0.66127E-03
   891    0.18355E+00    0.43630E-03   -0.55169E-03
   892    0.18347E+00    0.43547E-03   -0.44166E-03
   893    0.18338E+00    0.43481E-03   -0.33120E-03
   894    0.18328E+00    0.43430E-03   -0.22034E-03
   895    0.18317E+00    0.43396E-03   -0.10910E-03
   896    0.18305E+00    0.43378E-03    0.24978E-05
   897    0.18292E+00    0.43376E-03    0.11442E-03
   898    0.18277E+00    0.43392E-03    0.22664E-03
   899    0.18262E+00    0.43424E-03    0.33913E-03
   900    0.18246E+00    0.43473E-03    0.45188E-03
   901    0.18228E+00    0.43540E-03    0.56485E-03
   902    0.18209E+00    0.43624E-03    0.67802E-03
   903    0.18190E+00    0.43726E-03    0.79137E-03
   904    0.18169E+00    0.43846E-03    0.90486E-03
   905    0.18147E+00    0.43984E-03    0.10185E-02
   906    0.18124E+00    0.44141E-03    0.11322E-02
   907    0.18100E+00    0.44315E-03    0.12460E-02
   908    0.18074E+00    0.44509E-03    0.13598E-02
   909    0.18048E+00    0.44721E-03    0.14737E-02
   910    0.18021E+00    0.44953E-03    0.15875E-02
   911    0.17992E+00    0.45204E-03    0.17014E-02
   912    0.17962E+00    0.45474E-03    0.18151E-02
   913    0.17932E+00    0.45764E-03    0.19288E-02
   914    0.17900E+00    0.46074E-03    0.20424E-02
   915    0.17867E+00    0.46404E-03    0.21559E-02
   916    0.17833E+00    0.46753E-03    0.22692E-02
   917    0.17797E+00    0.47123E-03    0.23823E-02
   918    0.17761E+00    0.47512E-03    0.24952E-02
   919    0.17724E+00    0.47920E-03    0.26079E-02
   920    0.17686E+00    0.48348E-03    0.27203E-02
   921    0.17646E+00    0.48795E-03    0.28325E-02
   922    0.17606E+00    0.49261E-03    0.29443E-02
   923    0.17564E+00    0.49747E-03    0.30559E-02
   924    0.17521E+00    0.50250E-03    0.31670E-02
   925    0.17478E+00    0.50773E-03    0.32778E-02
   926    0.17433E+00    0.51314E-03    0.33883E-02
   927    0.17388E+00    0.51873E-03    0.34982E-02
   928    0.17341E+00    0.52450E-03    0.36078E-02
   929    0.17294E+00    0.53046E-03    0.37168E-02
   930    0.17245E+00    0.53659E-03    0.38254E-02
   931    0.17196E+00    0.54290E-03    0.39334E-02
   932    0.17145E+00    0.54939E-03    0.40409E-02
   933    0.17094E+00    0.55605E-03    0.41479E-02
   934    0.17042E+00    0.56288E-03    0.42542E-02
   935    0.16989E+00    0.56989E-03    0.43599E-02
   936    0.16934E+00    0.57706E-03    0.44650E-02
   937    0.16879E+00    0.58441E-03    0.45694E-02
   938    0.16823E+00    0.59192E-03    0.46731E-02
   939    0.16767E+00    0.59960E-03    0.47760E-02
   940    0.16709E+00    0.60744E-03    0.48783E-02
   941    0.16650E+00    0.61545E-03    0.49798E-02
   942    0.16591E+00    0.62362E-03    0.50805E-02
   943    0.16531E+00    0.63195E-03    0.51803E-02
   944    0.16470E+00    0.64043E-03    0.52794E-02
   945    0.16408E+00    0.64908E-03    0.53775E-02
   946    0.16345E+00    0.65788E-03    0.54748E-02
   947    0.16282E+00    0.66683E-03    0.55712E-02
   948    0.16217E+00    0.67594E-03    0.56666E-02
   949    0.16152E+00    0.68520E-03    0.57611E-02
   950    0.16086E+00    0.69461E-03    0.58546E-02
   951    0.16020E+00    0.70417E-03    0.59470E-02
   952    0.15952E+00    0.71387E-03    0.60385E-02
   953    0.15884E+00    0.72372E-03    0.61288E-02
   954    0.15815E+00    0.73372E-03    0.62181E-02
   955    0.15746E+00    0.74386E-03    0.63063E-02
   956    0.15675E+00    0.75414E-03    0.63934E-02
   957    0.15604E+00    0.76456E-03    0.64793E-02
   958    0.15532E+00    0.77511E-03    0.65640E-02
   959    0.15460E+00    0.78580E-03    0.66476E-02
   960    0.15387E+00    0.79662E-03    0.67299E-02
   961    0.15313E+00    0.80756E-03    0.68111E-02
   962    0.15238E+00    0.81862E-03    0.68911E-02
   963    0.15163E+00    0.82979E-03    0.69698E-02
   964    0.15088E+00    0.84108E-03    0.70473E-02
   965    0.15012E+00    0.85248E-03    0.71236E-02
   966    0.14935E+00    0.86398E-03    0.71987E-02
   967    0.14857E+00    0.87559E-03    0.72725E-02
   968    0.14779E+00    0.88728E-03    0.73450E-02
   969    0.14701E+00    0.89908E-03    0.74162E-02
   970    0.14622E+00    0.91096E-03    0.74862E-02
   971    0.14542E+00    0.92292E-03    0.75549E-02
   972    0.14462E+00    0.93497E-03    0.76223E-02
   973    0.14382E+00    0.94709E-03    0.76884E-02
   974    0.14301E+00    0.95929E-03    0.77531E-02
   975    0.14220E+00    0.97155E-03    0.78165E-02
   976    0.14138E+00    0.98388E-03    0.78786E-02
   977    0.14056E+00    0.99627E-03    0.79393E-02
   978    0.13973E+00    0.10087E-02    0.79987E-02
   979    0.13890E+00    0.10212E-02    0.80567E-02
   980    0.13807E+00    0.10338E-02    0.81133E-02
   981    0.13723E+00    0.10464E-02    0.81686E-02
   982    0.13639E+00    0.10590E-02    0.82224E-02
   983    0.13555E+00    0.10717E-02    0.82748E-02
   984    0.13470E+00    0.10844E-02    0.83259E-02
   985    0.13385E+00    0.10971E-02    0.83754E-02
   986    0.13300E+00    0.11099E-02    0.84236E-02
   987    0.13214E+00    0.11227E-02    0.84703E-02
   988    0.13129E+00    0.11355E-02    0.85156E-02
   989    0.13043E+00    0.11483E-02    0.85594E-02
   990    0.12956E+00    0.11611E-02    0.86017E-02
   991    0.12870E+00    0.11739E-02    0.86425E-02
   992    0.12783E+00    0.11868E-02    0.86818E-02
   993    0.12697E+00    0.11996E-02    0.87197E-02
   994    0.12610E+00    0.12124E-02    0.87560E-02
   995    0.12523E+00    0.12252E-02    0.87908E-02
   996    0.12435E+00    0.12380E-02    0.88241E-02
   997    0.12348E+00    0.12508E-02    0.88558E-02
   998    0.12261E+00    0.12635E-02    0.88860E-02
   999    0.12173E+00    0.12763E-02    0.89146E-02
  1000    0.12086E+00    0.12890E-02    0.89417E-02
  1001    0.11998E+00    0.13016E-02    0.89672E-02
  1002    0.11910E+00    0.13143E-02    0.89912E-02
  1003    0.11823E+00    0.13269E-02    0.90136E-02
  1004    0.11735E+00    0.13394E-02    0.90346E-02
  1005    0.11647E+00    0.13519E-02    0.90540E-02
  1006    0.11560E+00    0.13643E-02    0.90719E-02
  1007    0.11472E+00    0.13767E-02    0.90884E-02
  1008    0.11384E+00    0.13890E-02    0.91033E-02
  1009    0.11297E+00    0.14013E-02    0.91168E-02
  1010    0.11209E+00    0.14135E-02    0.91288E-02
  1011    0.11122E+00    0.14256E-02    0.91393E-02
  1012    0.11035E+00    0.14376E-02    0.91484E-02
  1013    0.10947E+00    0.14496E-02    0.91561E-02
  1014    0.10860E+00    0.14615E-02    0.91623E-02
  1015    0.10773E+00    0.14732E-02    0.91671E-02
  1016    0.10686E+00    0.14849E-02    0.91705E-02
  1017    0.10600E+00    0.14965E-02    0.91724E-02
  1018    0.10513E+00    0.15080E-02    0.91730E-02
  1019    0.10427E+00    0.15194E-02    0.91721E-02
  1020    0.10341E+00    0.15307E-02    0.91699E-02
  1021    0.10255E+00    0.15418E-02    0.91663E-02
  1022    0.10169E+00    0.15529E-02    0.91613E-02
  1023    0.10083E+00    0.15638E-02    0.91550E-02
  1024    0.99981E-01    0.15746E-02    0.91473E-02
  1025    0.99131E-01    0.15853E-02    0.91383E-02
  1026    0.98283E-01    0.15958E-02    0.91279E-02
  1027    0.97439E-01    0.16063E-02    0.91163E-02
  1028    0.96598E-01    0.16165E-02    0.91033E-02
  1029    0.95759E-01    0.16267E-02    0.90889E-02
  1030    0.94924E-01    0.16366E-02    0.90733E-02
  1031    0.94093E-01    0.16465E-02    0.90564E-02
  1032    0.93264E-01    0.16561E-02    0.90382E-02
  1033    0.92440E-01    0.16656E-02    0.90188E-02
  1034    0.91619E-01    0.16750E-02    0.89980E-02
  1035    0.90802E-01    0.16842E-02    0.89760E-02
  1036    0.89990E-01    0.16932E-02    0.89528E-02
  1037    0.89181E-01    0.17020E-02    0.89283E-02
  1038    0.88377E-01    0.17107E-02    0.89026E-02
  1039    0.87577E-01    0.17192E-02    0.88756E-02
  1040    0.86782E-01    0.17274E-02    0.88474E-02
  1041    0.85991E-01    0.17355E-02    0.88180E-02
  1042    0.85205E-01    0.17434E-02    0.87875E-02
  1043    0.84424E-01    0.17512E-02    0.87557E-02
  1044    0.83648E-01    0.17587E-02    0.87228E-02
  1045    0.82877E-01    0.17660E-02    0.86888E-02
  1046    0.82111E-01    0.17731E-02    0.86537E-02
  1047    0.81349E-01    0.17800E-02    0.86174E-02
  1048    0.80593E-01    0.17868E-02    0.85801E-02
  1049    0.79842E-01    0.17933E-02    0.85417E-02
  1050    0.79097E-01    0.17996E-02    0.85023E-02
  1051    0.78356E-01    0.18057E-02    0.84619E-02
  1052    0.77621E-01    0.18116E-02    0.84205E-02
  1053    0.76892E-01    0.18173E-02    0.83781E-02
  1054    0.76167E-01    0.18228E-02    0.83347E-02
  1055    0.75449E-01    0.18281E-02    0.82904E-02
  1056    0.74735E-01    0.18332E-02    0.82451E-02
  1057    0.74028E-01    0.18381E-02    0.81990E-02
  1058    0.73326E-01    0.18427E-02    0.81520E-02
  1059    0.72630E-01    0.18472E-02    0.81041E-02
  1060    0.71940E-01    0.18514E-02    0.80553E-02
  1061    0.71256E-01    0.18554E-02    0.80058E-02
  1062    0.70577E-01    0.18592E-02    0.79554E-02
  1063    0.69905E-01    0.18627E-02    0.79042E-02
  1064    0.69238E-01    0.18661E-02    0.78523E-02
  1065    0.68578E-01    0.18692E-02    0.77996E-02
  1066    0.67924E-01    0.18721E-02    0.77462E-02
  1067    0.67276E-01    0.18748E-02    0.76921E-02
  1068    0.66634E-01    0.18772E-02    0.76372E-02
  1069    0.65999E-01    0.18795E-02    0.75817E-02
  1070    0.65370E-01    0.18814E-02    0.75256E-02
  1071    0.64747E-01    0.18832E-02    0.74688E-02
  1072    0.64131E-01    0.18847E-02    0.74114E-02
  1073    0.63522E-01    0.18860E-02    0.73533E-02
  1074    0.62919E-01    0.18871E-02    0.72948E-02
  1075    0.62323E-01    0.18879E-02    0.72356E-02
  1076    0.61734E-01    0.18885E-02    0.71759E-02
  1077    0.61151E-01    0.18889E-02    0.71157E-02
  1078    0.60576E-01    0.18890E-02    0.70550E-02
  1079    0.60007E-01    0.18889E-02    0.69938E-02
  1080    0.59445E-01    0.18885E-02    0.69321E-02
  1081    0.58890E-01    0.18879E-02    0.68700E-02
  1082    0.58343E-01    0.18870E-02    0.68075E-02
  1083    0.57802E-01    0.18859E-02    0.67445E-02
  1084    0.57269E-01    0.18846E-02    0.66812E-02
  1085    0.56743E-01    0.18830E-02    0.66175E-02
  1086    0.56223E-01    0.18812E-02    0.65534E-02
  1087    0.55711E-01    0.18791E-02    0.64890E-02
  1088    0.55206E-01    0.18768E-02    0.64243E-02
  1089    0.54708E-01    0.18743E-02    0.63592E-02
  1090    0.54217E-01    0.18715E-02    0.62939E-02
  1091    0.53733E-01    0.18685E-02    0.62283E-02
  1092    0.53256E-01    0.18653E-02    0.61625E-02
  1093    0.52786E-01    0.18618E-02    0.60964E-02
  1094    0.52323E-01    0.18581E-02    0.60302E-02
  1095    0.51867E-01    0.18542E-02    0.59637E-02
  1096    0.51418E-01    0.18501E-02    0.58970E-02
  1097    0.50976E-01    0.18458E-02    0.58302E-02
  1098    0.50540E-01    0.18412E-02    0.57632E-02
  1099    0.50111E-01    0.18364E-02    0.56960E-02
  1100    0.49690E-01    0.18315E-02    0.56288E-02
  1101    0.49275E-01    0.18263E-02    0.55615E-02
  1102    0.48867E-01    0.18209E-02    0.54941E-02
  1103    0.48465E-01    0.18153E-02    0.54266E-02
  1104    0.48070E-01    0.18094E-02    0.53591E-02
  1105    0.47682E-01    0.18034E-02    0.52916E-02
  1106    0.47301E-01    0.17972E-02    0.52240E-02
  1107    0.46927E-01    0.17908E-02    0.51565E-02
  1108    0.46559E-01    0.17842E-02    0.50890E-02
  1109    0.46198E-01    0.17774E-02    0.50215E-02
  1110    0.45843E-01    0.17704E-02    0.49541E-02
  1111    0.45495E-01    0.17632E-02    0.48867E-02
  1112    0.45154E-01    0.17558E-02    0.48195E-02
  1113    0.44819E-01    0.17482E-02    0.47523E-02
  1114    0.44491E-01    0.17405E-02    0.46853E-02
  1115    0.44169E-01    0.17325E-02    0.46185E-02
  1116    0.43854E-01    0.17244E-02    0.45518E-02
  1117    0.43546E-01    0.17161E-02    0.44853E-02
  1118    0.43244E-01    0.17076E-02    0.44189E-02
  1119    0.42948E-01    0.16990E-02    0.43528E-02
  1120    0.42659E-01    0.16902E-02    0.42870E-02
  1121    0.42376E-01    0.16812E-02    0.42213E-02
  1122    0.42100E-01    0.16720E-02    0.41560E-02
  1123    0.41830E-01    0.16627E-02    0.40909E-02
  1124    0.41566E-01    0.16532E-02    0.40261E-02
  1125    0.41309E-01    0.16435E-02    0.39617E-02
  1126    0.41058E-01    0.16337E-02    0.38975E-02
  1127    0.40813E-01    0.16237E-02    0.38337E-02
  1128    0.40574E-01    0.16136E-02    0.37703E-02
  1129    0.40342E-01    0.16033E-02    0.37072E-02
  1130    0.40116E-01    0.15929E-02    0.36444E-02
  1131    0.39895E-01    0.15824E-02    0.35820E-02
  1132    0.39681E-01    0.15717E-02    0.35200E-02
  1133    0.39472E-01    0.15608E-02    0.34583E-02
  1134    0.39269E-01    0.15499E-02    0.33970E-02
  1135    0.39072E-01    0.15388E-02    0.33361E-02
  1136    0.38881E-01    0.15276E-02    0.32756E-02
  1137    0.38695E-01    0.15163E-02    0.32155E-02
  1138    0.38515E-01    0.15048E-02    0.31558E-02
  1139    0.38340E-01    0.14933E-02    0.30965E-02
  1140    0.38171E-01    0.14816E-02    0.30376E-02
  1141    0.38007E-01    0.14699E-02    0.29792E-02
  1142    0.37849E-01    0.14580E-02    0.29212E-02
  1143    0.37696E-01    0.14461E-02    0.28636E-02
  1144    0.37547E-01    0.14340E-02    0.28065E-02
  1145    0.37405E-01    0.14219E-02    0.27498E-02
  1146    0.37267E-01    0.14097E-02    0.26936E-02
  1147    0.37134E-01    0.13974E-02    0.26378E-02
  1148    0.37006E-01    0.13851E-02    0.25826E-02
  1149    0.36883E-01    0.13726E-02    0.25278E-02
  1150    0.36765E-01    0.13601E-02    0.24735E-02
  1151    0.36652E-01    0.13476E-02    0.24196E-02
  1152    0.36543E-01    0.13349E-02    0.23663E-02
  1153    0.36439E-01    0.13222E-02    0.23135E-02
  1154    0.36340E-01    0.13095E-02    0.22612E-02
  1155    0.36245E-01    0.12967E-02    0.22095E-02
  1156    0.36155E-01    0.12839E-02    0.21582E-02
  1157    0.36069E-01    0.12710E-02    0.21075E-02
  1158    0.35988E-01    0.12581E-02    0.20573E-02
  1159    0.35911E-01    0.12452E-02    0.20077E-02
  1160    0.35838E-01    0.12322E-02    0.19586E-02
  1161    0.35769E-01    0.12192E-02    0.19101E-02
  1162    0.35704E-01    0.12062E-02    0.18622E-02
  1163    0.35644E-01    0.11932E-02    0.18148E-02
  1164    0.35587E-01    0.11801E-02    0.17680E-02
  1165    0.35534E-01    0.11671E-02    0.17218E-02
  1166    0.35485E-01    0.11540E-02    0.16762E-02
  1167    0.35440E-01    0.11409E-02    0.16312E-02
  1168    0.35399E-01    0.11279E-02    0.15868E-02
  1169    0.35362E-01    0.11148E-02    0.15430E-02
  1170    0.35328E-01    0.11018E-02    0.14998E-02
  1171    0.35298E-01    0.10887E-02    0.14572E-02
  1172    0.35271E-01    0.10757E-02    0.14151E-02
  1173    0.35248E-01    0.10627E-02    0.13736E-02
  1174    0.35228E-01    0.10497E-02    0.13327E-02
  1175    0.35211E-01    0.10367E-02    0.12923E-02
  1176    0.35198E-01    0.10238E-02    0.12526E-02
  1177    0.35188E-01    0.10109E-02    0.12133E-02
  1178    0.35182E-01    0.99798E-03    0.11747E-02
  1179    0.35178E-01    0.98513E-03    0.11365E-02
  1180    0.35178E-01    0.97233E-03    0.10990E-02
  1181    0.35180E-01    0.95956E-03    0.10619E-02
  1182    0.35186E-01    0.94685E-03    0.10254E-02
  1183    0.35195E-01    0.93418E-03    0.98946E-03
  1184    0.35206E-01    0.92157E-03    0.95403E-03
  1185    0.35220E-01    0.90901E-03    0.91911E-03
  1186    0.35237E-01    0.89651E-03    0.88472E-03
  1187    0.35257E-01    0.88407E-03    0.85084E-03
  1188    0.35280E-01    0.87170E-03    0.81747E-03
  1189    0.35305E-01    0.85939E-03    0.78461E-03
  1190    0.35332E-01    0.84716E-03    0.75226E-03
  1191    0.35362E-01    0.83500E-03    0.72040E-03
  1192    0.35395E-01    0.82292E-03    0.68904E-03
  1193    0.35430E-01    0.81093E-03    0.65816E-03
  1194    0.35467E-01    0.79902E-03    0.62777E-03
  1195    0.35506E-01    0.78719E-03    0.59787E-03
  1196    0.35548E-01    0.77546E-03    0.56843E-03
  1197    0.35592E-01    0.76382E-03    0.53948E-03
  1198    0.35638E-01    0.75228E-03    0.51099E-03
  1199    0.35686E-01    0.74084E-03    0.48296E-03
  1200    0.35736E-01    0.72950E-03    0.45540E-03
  1201    0.35788E-01    0.71827E-03    0.42829E-03
  1202    0.35842E-01    0.70716E-03    0.40163E-03
  1203    0.35898E-01    0.69615E-03    0.37542E-03
  1204    0.35955E-01    0.68527E-03    0.34965E-03
  1205    0.36014E-01    0.67450E-03    0.32432E-03
  1206    0.36075E-01    0.66386E-03    0.29943E-03
  1207    0.36138E-01    0.65334E-03    0.27496E-03
  1208    0.36202E-01    0.64296E-03    0.25092E-03
  1209    0.36267E-01    0.63270E-03    0.22731E-03
  1210    0.36334E-01    0.62258E-03    0.20410E-03
  1211    0.36403E-01    0.61260E-03    0.18130E-03
  1212    0.36473E-01    0.60275E-03    0.15889E-03
  1213    0.36544E-01    0.59304E-03    0.13687E-03
  1214    0.36617E-01    0.58347E-03    0.11523E-03
  1215    0.36691E-01    0.57403E-03    0.93963E-04
  1216    0.36766E-01    0.56473E-03    0.73054E-04
  1217    0.36843E-01    0.55558E-03    0.52497E-04
  1218    0.36921E-01    0.54656E-03    0.32285E-04
  1219    0.37001E-01    0.53769E-03    0.12408E-04
  1220    0.37081E-01    0.52895E-03   -0.71424E-05
  1221    0.37163E-01    0.52037E-03   -0.26374E-04
  1222    0.37246E-01    0.51192E-03   -0.45296E-04
  1223    0.37330E-01    0.50362E-03   -0.63917E-04
  1224    0.37416E-01    0.49547E-03   -0.82245E-04
  1225    0.37502E-01    0.48746E-03   -0.10029E-03
  1226    0.37590E-01    0.47960E-03   -0.11806E-03
  1227    0.37678E-01    0.47189E-03   -0.13556E-03
  1228    0.37768E-01    0.46432E-03   -0.15280E-03
  1229    0.37859E-01    0.45691E-03   -0.16980E-03
  1230    0.37951E-01    0.44965E-03   -0.18655E-03
  1231    0.38043E-01    0.44253E-03   -0.20307E-03
  1232    0.38137E-01    0.43557E-03   -0.21937E-03
  1233    0.38232E-01    0.42877E-03   -0.23545E-03
  1234    0.38328E-01    0.42212E-03   -0.25133E-03
  1235    0.38424E-01    0.41562E-03   -0.26700E-03
  1236    0.38522E-01    0.40928E-03   -0.28249E-03
  1237    0.38620E-01    0.40309E-03   -0.29780E-03
  1238    0.38719E-01    0.39706E-03   -0.31293E-03
  1239    0.38819E-01    0.39119E-03   -0.32790E-03
  1240    0.38920E-01    0.38548E-03   -0.34272E-03
  1241    0.39021E-01    0.37993E-03   -0.35738E-03
  1242    0.39123E-01    0.37454E-03   -0.37191E-03
  1243    0.39226E-01    0.36931E-03   -0.38632E-03
  1244    0.39330E-01    0.36425E-03   -0.40060E-03
  1245    0.39434E-01    0.35934E-03   -0.41477E-03
  1246    0.39539E-01    0.35460E-03   -0.42883E-03
  1247    0.39645E-01    0.35003E-03   -0.44280E-03
  1248    0.39751E-01    0.34562E-03   -0.45668E-03
  1249    0.39858E-01    0.34137E-03   -0.47049E-03
  1250    0.39965E-01    0.33730E-03   -0.48422E-03
  1251    0.40073E-01    0.33339E-03   -0.49790E-03
  1252    0.40182E-01    0.32964E-03   -0.51152E-03
  1253    0.40291E-01    0.32607E-03   -0.52509E-03
  1254    0.40400E-01    0.32265E-03   -0.53861E-03
  1255    0.40510E-01    0.31940E-03   -0.55209E-03
  1256    0.40621E-01    0.31631E-03   -0.56553E-03
  1257    0.40732E-01    0.31337E-03   -0.57894E-03
  1258    0.40844E-01    0.31059E-03   -0.59233E-03
  1259    0.40956E-01    0.30797E-03   -0.60569E-03
  1260    0.41069E-01    0.30550E-03   -0.61903E-03
  1261    0.41182E-01    0.30318E-03   -0.63236E-03
  1262    0.41296E-01    0.30101E-03   -0.64568E-03
  1263    0.41411E-01    0.29899E-03   -0.65900E-03
  1264    0.41526E-01    0.29712E-03   -0.67232E-03
  1265    0.41642E-01    0.29539E-03   -0.68565E-03
  1266    0.41758E-01    0.29381E-03   -0.69898E-03
  1267    0.41875E-01    0.29236E-03   -0.71234E-03
  1268    0.41993E-01    0.29106E-03   -0.72571E-03
  1269    0.42111E-01    0.28990E-03   -0.73911E-03
  1270    0.42230E-01    0.28887E-03   -0.75253E-03
  1271    0.42350E-01    0.28798E-03   -0.76599E-03
  1272    0.42470E-01    0.28722E-03   -0.77950E-03
  1273    0.42590E-01    0.28660E-03   -0.79304E-03
  1274    0.42712E-01    0.28610E-03   -0.80664E-03
  1275    0.42834E-01    0.28574E-03   -0.82028E-03
  1276    0.42956E-01    0.28550E-03   -0.83399E-03
  1277    0.43080E-01    0.28539E-03   -0.84776E-03
  1278    0.43204E-01    0.28540E-03   -0.86160E-03
  1279    0.43328E-01    0.28553E-03   -0.87551E-03
  1280    0.43453E-01    0.28579E-03   -0.88949E-03
  1281    0.43579E-01    0.28616E-03   -0.90356E-03
  1282    0.43706E-01    0.28665E-03   -0.91772E-03
  1283    0.43833E-01    0.28726E-03   -0.93197E-03
  1284    0.43961E-01    0.28798E-03   -0.94631E-03
  1285    0.44090E-01    0.28882E-03   -0.96076E-03
  1286    0.44219E-01    0.28976E-03   -0.97531E-03
  1287    0.44349E-01    0.29082E-03   -0.98997E-03
  1288    0.44479E-01    0.29198E-03   -0.10048E-02
  1289    0.44611E-01    0.29325E-03   -0.10197E-02
  1290    0.44743E-01    0.29462E-03   -0.10347E-02
  1291    0.44876E-01    0.29610E-03   -0.10498E-02
  1292    0.45009E-01    0.29768E-03   -0.10651E-02
  1293    0.45143E-01    0.29935E-03   -0.10805E-02
  1294    0.45278E-01    0.30113E-03   -0.10961E-02
  1295    0.45414E-01    0.30299E-03   -0.11118E-02
  1296    0.45550E-01    0.30495E-03   -0.11276E-02
  1297    0.45687E-01    0.30700E-03   -0.11436E-02
  1298    0.45825E-01    0.30914E-03   -0.11597E-02
  1299    0.45964E-01    0.31136E-03   -0.11759E-02
  1300    0.46103E-01    0.31366E-03   -0.11922E-02
  1301    0.46243E-01    0.31604E-03   -0.12086E-02
  1302    0.46384E-01    0.31850E-03   -0.12252E-02
  1303    0.46526E-01    0.32103E-03   -0.12418E-02
  1304    0.46668E-01    0.32364E-03   -0.12586E-02
  1305    0.46811E-01    0.32631E-03   -0.12755E-02
  1306    0.46955E-01    0.32905E-03   -0.12925E-02
  1307    0.47100E-01    0.33185E-03   -0.13096E-02
  1308    0.47246E-01    0.33471E-03   -0.13267E-02
  1309    0.47392E-01    0.33763E-03   -0.13440E-02
  1310    0.47540E-01    0.34061E-03   -0.13614E-02
  1311    0.47688E-01    0.34364E-03   -0.13788E-02
  1312    0.47837E-01    0.34672E-03   -0.13964E-02
  1313    0.47987E-01    0.34985E-03   -0.14140E-02
  1314    0.48137E-01    0.35303E-03   -0.14317E-02
  1315    0.48289E-01    0.35625E-03   -0.14495E-02
  1316    0.48441E-01    0.35951E-03   -0.14673E-02
  1317    0.48595E-01    0.36280E-03   -0.14853E-02
  1318    0.48749E-01    0.36614E-03   -0.15033E-02
  1319    0.48904E-01    0.36950E-03   -0.15213E-02
  1320    0.49060E-01    0.37290E-03   -0.15395E-02
  1321    0.49217E-01    0.37632E-03   -0.15576E-02
  1322    0.49375E-01    0.37977E-03   -0.15759E-02
  1323    0.49533E-01    0.38324E-03   -0.15942E-02
  1324    0.49693E-01    0.38673E-03   -0.16125E-02
  1325    0.49854E-01    0.39024E-03   -0.16309E-02
  1326    0.50015E-01    0.39376E-03   -0.16494E-02
  1327    0.50178E-01    0.39730E-03   -0.16679E-02
  1328    0.50341E-01    0.40084E-03   -0.16864E-02
  1329    0.50505E-01    0.40439E-03   -0.17050E-02
  1330    0.50671E-01    0.40795E-03   -0.17236E-02
  1331    0.50837E-01    0.41151E-03   -0.17422E-02
  1332    0.51004E-01    0.41507E-03   -0.17609E-02
  1333    0.51173E-01    0.41862E-03   -0.17796E-02
  1334    0.51342E-01    0.42217E-03   -0.17983E-02
  1335    0.51512E-01    0.42571E-03   -0.18171E-02
  1336    0.51684E-01    0.42924E-03   -0.18358E-02
  1337    0.51856E-01    0.43276E-03   -0.18546E-02
  1338    0.52029E-01    0.43627E-03   -0.18733E-02
  1339    0.52203E-01    0.43976E-03   -0.18921E-02
  1340    0.52378E-01    0.44324E-03   -0.19108E-02
  1341    0.52554E-01    0.44670E-03   -0.19295E-02
  1342    0.52731E-01    0.45013E-03   -0.19482E-02
  1343    0.52909E-01    0.45355E-03   -0.19668E-02
  1344    0.53088E-01    0.45694E-03   -0.19854E-02
  1345    0.53267E-01    0.46031E-03   -0.20039E-02
  1346    0.53448E-01    0.46365E-03   -0.20224E-02
  1347    0.53629E-01    0.46697E-03   -0.20408E-02
  1348    0.53811E-01    0.47025E-03   -0.20591E-02
  1349    0.53994E-01    0.47351E-03   -0.20773E-02
  1350    0.54178E-01    0.47673E-03   -0.20955E-02
  1351    0.54363E-01    0.47992E-03   -0.21135E-02
  1352    0.54548E-01    0.48307E-03   -0.21314E-02
  1353    0.54734E-01    0.48618E-03   -0.21492E-02
  1354    0.54921E-01    0.48926E-03   -0.21669E-02
  1355    0.55109E-01    0.49229E-03   -0.21844E-02
  1356    0.55297E-01    0.49528E-03   -0.22018E-02
  1357    0.55486E-01    0.49823E-03   -0.22191E-02
  1358    0.55676E-01    0.50113E-03   -0.22362E-02
  1359    0.55867E-01    0.50398E-03   -0.22531E-02
  1360    0.56058E-01    0.50679E-03   -0.22699E-02
  1361    0.56250E-01    0.50954E-03   -0.22864E-02
  1362    0.56442E-01    0.51225E-03   -0.23028E-02
  1363    0.56635E-01    0.51489E-03   -0.23190E-02
  1364    0.56829E-01    0.51749E-03   -0.23350E-02
  1365    0.57024E-01    0.52002E-03   -0.23508E-02
  1366    0.57219E-01    0.52250E-03   -0.23663E-02
  1367    0.57415E-01    0.52491E-03   -0.23817E-02
  1368    0.57611E-01    0.52727E-03   -0.23968E-02
  1369    0.57808E-01    0.52956E-03   -0.24116E-02
  1370    0.58005E-01    0.53178E-03   -0.24262E-02
  1371    0.58203E-01    0.53394E-03   -0.24406E-02
  1372    0.58402E-01    0.53603E-03   -0.24546E-02
