#    L    TT             EE             TE          
  1015    0.17772E+02    0.71639E+00   -0.76148E+00
  1016    0.17772E+02    0.71412E+00   -0.78365E+00
  1017    0.17773E+02    0.71176E+00   -0.80560E+00
  1018    0.17777E+02    0.70932E+00   -0.82731E+00
  1019    0.17782E+02    0.70678E+00   -0.84878E+00
  1020    0.17790E+02    0.70415E+00   -0.87000E+00
  1021    0.17799E+02    0.70143E+00   -0.89096E+00
  1022    0.17811E+02    0.69863E+00   -0.91166E+00
  1023    0.17824E+02    0.69574E+00   -0.93208E+00
  1024    0.17839E+02    0.69277E+00   -0.95222E+00
  1025    0.17856E+02    0.68971E+00   -0.97207E+00
  1026    0.17875E+02    0.68658E+00   -0.99162E+00
  1027    0.17895E+02    0.68336E+00   -0.10109E+01
  1028    0.17917E+02    0.68006E+00   -0.10298E+01
  1029    0.17941E+02    0.67668E+00   -0.10484E+01
  1030    0.17967E+02    0.67322E+00   -0.10667E+01
  1031    0.17994E+02    0.66969E+00   -0.10846E+01
  1032    0.18023E+02    0.66608E+00   -0.11023E+01
  1033    0.18053E+02    0.66239E+00   -0.11195E+01
  1034    0.18085E+02    0.65864E+00   -0.11364E+01
  1035    0.18119E+02    0.65481E+00   -0.11529E+01
  1036    0.18154E+02    0.65091E+00   -0.11690E+01
  1037    0.18190E+02    0.64694E+00   -0.11848E+01
  1038    0.18228E+02    0.64290E+00   -0.12002E+01
  1039    0.18267E+02    0.63879E+00   -0.12151E+01
  1040    0.18308E+02    0.63462E+00   -0.12297E+01
  1041    0.18350E+02    0.63038E+00   -0.12438E+01
  1042    0.18393E+02    0.62608E+00   -0.12576E+01
  1043    0.18437E+02    0.62172E+00   -0.12709E+01
  1044    0.18483E+02    0.61730E+00   -0.12838E+01
  1045    0.18529E+02    0.61282E+00   -0.12962E+01
  1046    0.18577E+02    0.60828E+00   -0.13083E+01
  1047    0.18626E+02    0.60370E+00   -0.13199E+01
  1048    0.18676E+02    0.59906E+00   -0.13311E+01
  1049    0.18727E+02    0.59437E+00   -0.13419E+01
  1050    0.18779E+02    0.58964E+00   -0.13523E+01
  1051    0.18831E+02    0.58486E+00   -0.13623E+01
  1052    0.18885E+02    0.58004E+00   -0.13718E+01
  1053    0.18939E+02    0.57518E+00   -0.13809E+01
  1054    0.18994E+02    0.57029E+00   -0.13896E+01
  1055    0.19050E+02    0.56535E+00   -0.13979E+01
  1056    0.19107E+02    0.56038E+00   -0.14057E+01
  1057    0.19164E+02    0.55538E+00   -0.14131E+01
  1058    0.19222E+02    0.55035E+00   -0.14201E+01
  1059    0.19280E+02    0.54530E+00   -0.14267E+01
  1060    0.19339E+02    0.54021E+00   -0.14328E+01
  1061    0.19398E+02    0.53511E+00   -0.14386E+01
  1062    0.19457E+02    0.52998E+00   -0.14439E+01
  1063    0.19517E+02    0.52483E+00   -0.14487E+01
  1064    0.19578E+02    0.51966E+00   -0.14532E+01
  1065    0.19638E+02    0.51448E+00   -0.14572E+01
  1066    0.19699E+02    0.50929E+00   -0.14608E+01
  1067    0.19760E+02    0.50408E+00   -0.14639E+01
  1068    0.19821E+02    0.49887E+00   -0.14667E+01
  1069    0.19882E+02    0.49365E+00   -0.14690E+01
  1070    0.19943E+02    0.48842E+00   -0.14709E+01
  1071    0.20005E+02    0.48320E+00   -0.14723E+01
  1072    0.20066E+02    0.47797E+00   -0.14733E+01
  1073    0.20127E+02    0.47274E+00   -0.14739E+01
  1074    0.20188E+02    0.46752E+00   -0.14741E+01
  1075    0.20249E+02    0.46230E+00   -0.14738E+01
  1076    0.20310E+02    0.45709E+00   -0.14731E+01
  1077    0.20370E+02    0.45189E+00   -0.14720E+01
  1078    0.20430E+02    0.44670E+00   -0.14704E+01
  1079    0.20490E+02    0.44152E+00   -0.14684E+01
  1080    0.20549E+02    0.43637E+00   -0.14659E+01
  1081    0.20608E+02    0.43122E+00   -0.14631E+01
  1082    0.20667E+02    0.42610E+00   -0.14598E+01
  1083    0.20725E+02    0.42101E+00   -0.14560E+01
  1084    0.20783E+02    0.41593E+00   -0.14519E+01
  1085    0.20839E+02    0.41088E+00   -0.14473E+01
  1086    0.20896E+02    0.40586E+00   -0.14423E+01
  1087    0.20951E+02    0.40087E+00   -0.14369E+01
  1088    0.21007E+02    0.39591E+00   -0.14310E+01
  1089    0.21061E+02    0.39098E+00   -0.14248E+01
  1090    0.21115E+02    0.38608E+00   -0.14182E+01
  1091    0.21168E+02    0.38122E+00   -0.14112E+01
  1092    0.21220E+02    0.37639E+00   -0.14039E+01
  1093    0.21271E+02    0.37161E+00   -0.13961E+01
  1094    0.21322E+02    0.36686E+00   -0.13880E+01
  1095    0.21372E+02    0.36215E+00   -0.13796E+01
  1096    0.21421E+02    0.35749E+00   -0.13708E+01
  1097    0.21469E+02    0.35287E+00   -0.13616E+01
  1098    0.21516E+02    0.34830E+00   -0.13521E+01
  1099    0.21562E+02    0.34378E+00   -0.13423E+01
  1100    0.21608E+02    0.33930E+00   -0.13321E+01
  1101    0.21652E+02    0.33488E+00   -0.13217E+01
  1102    0.21695E+02    0.33051E+00   -0.13109E+01
  1103    0.21738E+02    0.32619E+00   -0.12998E+01
  1104    0.21779E+02    0.32193E+00   -0.12884E+01
  1105    0.21819E+02    0.31772E+00   -0.12767E+01
  1106    0.21858E+02    0.31358E+00   -0.12647E+01
  1107    0.21896E+02    0.30949E+00   -0.12525E+01
  1108    0.21932E+02    0.30547E+00   -0.12399E+01
  1109    0.21968E+02    0.30151E+00   -0.12271E+01
  1110    0.22002E+02    0.29761E+00   -0.12141E+01
  1111    0.22035E+02    0.29378E+00   -0.12008E+01
  1112    0.22067E+02    0.29002E+00   -0.11872E+01
  1113    0.22097E+02    0.28633E+00   -0.11734E+01
  1114    0.22126E+02    0.28272E+00   -0.11593E+01
  1115    0.22154E+02    0.27917E+00   -0.11450E+01
  1116    0.22181E+02    0.27570E+00   -0.11305E+01
  1117    0.22206E+02    0.27231E+00   -0.11158E+01
  1118    0.22229E+02    0.26899E+00   -0.11009E+01
  1119    0.22251E+02    0.26575E+00   -0.10858E+01
  1120    0.22272E+02    0.26260E+00   -0.10704E+01
  1121    0.22291E+02    0.25952E+00   -0.10549E+01
  1122    0.22308E+02    0.25653E+00   -0.10392E+01
  1123    0.22324E+02    0.25363E+00   -0.10233E+01
  1124    0.22339E+02    0.25081E+00   -0.10072E+01
  1125    0.22352E+02    0.24809E+00   -0.99097E+00
  1126    0.22363E+02    0.24545E+00   -0.97458E+00
  1127    0.22372E+02    0.24290E+00   -0.95804E+00
  1128    0.22380E+02    0.24044E+00   -0.94135E+00
  1129    0.22387E+02    0.23806E+00   -0.92454E+00
  1130    0.22391E+02    0.23578E+00   -0.90759E+00
  1131    0.22394E+02    0.23359E+00   -0.89053E+00
  1132    0.22396E+02    0.23149E+00   -0.87336E+00
  1133    0.22396E+02    0.22947E+00   -0.85609E+00
  1134    0.22395E+02    0.22755E+00   -0.83872E+00
  1135    0.22391E+02    0.22571E+00   -0.82127E+00
  1136    0.22387E+02    0.22397E+00   -0.80375E+00
  1137    0.22380E+02    0.22231E+00   -0.78615E+00
  1138    0.22373E+02    0.22075E+00   -0.76850E+00
  1139    0.22363E+02    0.21927E+00   -0.75079E+00
  1140    0.22352E+02    0.21788E+00   -0.73304E+00
  1141    0.22340E+02    0.21659E+00   -0.71525E+00
  1142    0.22326E+02    0.21538E+00   -0.69744E+00
  1143    0.22310E+02    0.21426E+00   -0.67961E+00
  1144    0.22293E+02    0.21324E+00   -0.66177E+00
  1145    0.22275E+02    0.21230E+00   -0.64392E+00
  1146    0.22255E+02    0.21146E+00   -0.62608E+00
  1147    0.22233E+02    0.21070E+00   -0.60825E+00
  1148    0.22210E+02    0.21003E+00   -0.59045E+00
  1149    0.22186E+02    0.20946E+00   -0.57267E+00
  1150    0.22160E+02    0.20898E+00   -0.55494E+00
  1151    0.22132E+02    0.20858E+00   -0.53725E+00
  1152    0.22103E+02    0.20828E+00   -0.51961E+00
  1153    0.22072E+02    0.20807E+00   -0.50204E+00
  1154    0.22040E+02    0.20794E+00   -0.48454E+00
  1155    0.22007E+02    0.20791E+00   -0.46711E+00
  1156    0.21972E+02    0.20797E+00   -0.44978E+00
  1157    0.21936E+02    0.20812E+00   -0.43254E+00
  1158    0.21898E+02    0.20837E+00   -0.41540E+00
  1159    0.21858E+02    0.20870E+00   -0.39838E+00
  1160    0.21818E+02    0.20912E+00   -0.38148E+00
  1161    0.21776E+02    0.20964E+00   -0.36470E+00
  1162    0.21732E+02    0.21024E+00   -0.34806E+00
  1163    0.21687E+02    0.21094E+00   -0.33157E+00
  1164    0.21640E+02    0.21173E+00   -0.31523E+00
  1165    0.21593E+02    0.21261E+00   -0.29905E+00
  1166    0.21543E+02    0.21358E+00   -0.28304E+00
  1167    0.21492E+02    0.21464E+00   -0.26721E+00
  1168    0.21440E+02    0.21580E+00   -0.25156E+00
  1169    0.21387E+02    0.21704E+00   -0.23609E+00
  1170    0.21332E+02    0.21837E+00   -0.22082E+00
  1171    0.21276E+02    0.21979E+00   -0.20574E+00
  1172    0.21219E+02    0.22129E+00   -0.19086E+00
  1173    0.21160E+02    0.22287E+00   -0.17618E+00
  1174    0.21100E+02    0.22453E+00   -0.16171E+00
  1175    0.21039E+02    0.22628E+00   -0.14746E+00
  1176    0.20977E+02    0.22810E+00   -0.13342E+00
  1177    0.20914E+02    0.23001E+00   -0.11960E+00
  1178    0.20849E+02    0.23198E+00   -0.10601E+00
  1179    0.20784E+02    0.23404E+00   -0.92645E-01
  1180    0.20717E+02    0.23617E+00   -0.79516E-01
  1181    0.20650E+02    0.23836E+00   -0.66626E-01
  1182    0.20581E+02    0.24063E+00   -0.53978E-01
  1183    0.20512E+02    0.24297E+00   -0.41577E-01
  1184    0.20441E+02    0.24538E+00   -0.29428E-01
  1185    0.20370E+02    0.24786E+00   -0.17535E-01
  1186    0.20297E+02    0.25039E+00   -0.59017E-02
  1187    0.20224E+02    0.25300E+00    0.54670E-02
  1188    0.20150E+02    0.25566E+00    0.16567E-01
  1189    0.20075E+02    0.25839E+00    0.27393E-01
  1190    0.20000E+02    0.26118E+00    0.37943E-01
  1191    0.19924E+02    0.26402E+00    0.48210E-01
  1192    0.19847E+02    0.26692E+00    0.58191E-01
  1193    0.19769E+02    0.26988E+00    0.67881E-01
  1194    0.19690E+02    0.27289E+00    0.77277E-01
  1195    0.19611E+02    0.27596E+00    0.86373E-01
  1196    0.19532E+02    0.27907E+00    0.95166E-01
  1197    0.19452E+02    0.28224E+00    0.10365E+00
  1198    0.19371E+02    0.28545E+00    0.11182E+00
  1199    0.19289E+02    0.28871E+00    0.11968E+00
  1200    0.19208E+02    0.29202E+00    0.12721E+00
  1201    0.19125E+02    0.29537E+00    0.13442E+00
  1202    0.19043E+02    0.29876E+00    0.14130E+00
  1203    0.18959E+02    0.30220E+00    0.14785E+00
  1204    0.18876E+02    0.30568E+00    0.15406E+00
  1205    0.18792E+02    0.30919E+00    0.15992E+00
  1206    0.18708E+02    0.31275E+00    0.16544E+00
  1207    0.18623E+02    0.31634E+00    0.17060E+00
  1208    0.18538E+02    0.31996E+00    0.17542E+00
  1209    0.18453E+02    0.32362E+00    0.17987E+00
  1210    0.18368E+02    0.32731E+00    0.18396E+00
  1211    0.18283E+02    0.33102E+00    0.18770E+00
  1212    0.18197E+02    0.33477E+00    0.19108E+00
  1213    0.18111E+02    0.33854E+00    0.19411E+00
  1214    0.18025E+02    0.34234E+00    0.19679E+00
  1215    0.17939E+02    0.34616E+00    0.19912E+00
  1216    0.17853E+02    0.35000E+00    0.20111E+00
  1217    0.17767E+02    0.35386E+00    0.20275E+00
  1218    0.17681E+02    0.35774E+00    0.20405E+00
  1219    0.17595E+02    0.36163E+00    0.20501E+00
  1220    0.17509E+02    0.36554E+00    0.20562E+00
  1221    0.17423E+02    0.36946E+00    0.20591E+00
  1222    0.17337E+02    0.37339E+00    0.20585E+00
  1223    0.17252E+02    0.37732E+00    0.20547E+00
  1224    0.17166E+02    0.38127E+00    0.20475E+00
  1225    0.17081E+02    0.38521E+00    0.20371E+00
  1226    0.16996E+02    0.38916E+00    0.20234E+00
  1227    0.16911E+02    0.39312E+00    0.20064E+00
  1228    0.16827E+02    0.39707E+00    0.19862E+00
  1229    0.16742E+02    0.40102E+00    0.19628E+00
  1230    0.16658E+02    0.40496E+00    0.19362E+00
  1231    0.16575E+02    0.40890E+00    0.19064E+00
  1232    0.16492E+02    0.41283E+00    0.18734E+00
  1233    0.16409E+02    0.41675E+00    0.18374E+00
  1234    0.16327E+02    0.42066E+00    0.17982E+00
  1235    0.16245E+02    0.42456E+00    0.17559E+00
  1236    0.16164E+02    0.42844E+00    0.17106E+00
  1237    0.16083E+02    0.43230E+00    0.16622E+00
  1238    0.16003E+02    0.43615E+00    0.16107E+00
  1239    0.15924E+02    0.43998E+00    0.15563E+00
  1240    0.15845E+02    0.44378E+00    0.14988E+00
  1241    0.15767E+02    0.44756E+00    0.14384E+00
  1242    0.15689E+02    0.45131E+00    0.13750E+00
  1243    0.15612E+02    0.45504E+00    0.13086E+00
  1244    0.15536E+02    0.45874E+00    0.12394E+00
  1245    0.15461E+02    0.46240E+00    0.11672E+00
  1246    0.15386E+02    0.46604E+00    0.10922E+00
  1247    0.15312E+02    0.46963E+00    0.10143E+00
  1248    0.15239E+02    0.47320E+00    0.93355E-01
  1249    0.15167E+02    0.47672E+00    0.84999E-01
  1250    0.15096E+02    0.48020E+00    0.76363E-01
  1251    0.15026E+02    0.48365E+00    0.67449E-01
  1252    0.14957E+02    0.48704E+00    0.58263E-01
  1253    0.14888E+02    0.49040E+00    0.48811E-01
  1254    0.14821E+02    0.49371E+00    0.39100E-01
  1255    0.14755E+02    0.49697E+00    0.29135E-01
  1256    0.14689E+02    0.50019E+00    0.18923E-01
  1257    0.14625E+02    0.50336E+00    0.84700E-02
  1258    0.14561E+02    0.50648E+00   -0.22175E-02
  1259    0.14499E+02    0.50956E+00   -0.13133E-01
  1260    0.14438E+02    0.51258E+00   -0.24271E-01
  1261    0.14377E+02    0.51555E+00   -0.35625E-01
  1262    0.14318E+02    0.51846E+00   -0.47189E-01
  1263    0.14260E+02    0.52133E+00   -0.58956E-01
  1264    0.14203E+02    0.52413E+00   -0.70920E-01
  1265    0.14146E+02    0.52689E+00   -0.83076E-01
  1266    0.14091E+02    0.52958E+00   -0.95416E-01
  1267    0.14037E+02    0.53222E+00   -0.10793E+00
  1268    0.13985E+02    0.53480E+00   -0.12062E+00
  1269    0.13933E+02    0.53733E+00   -0.13348E+00
  1270    0.13882E+02    0.53979E+00   -0.14650E+00
  1271    0.13833E+02    0.54219E+00   -0.15967E+00
  1272    0.13784E+02    0.54452E+00   -0.17298E+00
  1273    0.13737E+02    0.54680E+00   -0.18644E+00
  1274    0.13691E+02    0.54901E+00   -0.20004E+00
  1275    0.13646E+02    0.55115E+00   -0.21376E+00
  1276    0.13603E+02    0.55323E+00   -0.22760E+00
  1277    0.13560E+02    0.55524E+00   -0.24156E+00
  1278    0.13519E+02    0.55718E+00   -0.25563E+00
  1279    0.13479E+02    0.55905E+00   -0.26980E+00
  1280    0.13440E+02    0.56086E+00   -0.28407E+00
  1281    0.13402E+02    0.56259E+00   -0.29843E+00
  1282    0.13366E+02    0.56425E+00   -0.31288E+00
  1283    0.13330E+02    0.56583E+00   -0.32740E+00
  1284    0.13297E+02    0.56735E+00   -0.34200E+00
  1285    0.13264E+02    0.56878E+00   -0.35667E+00
  1286    0.13233E+02    0.57014E+00   -0.37139E+00
  1287    0.13202E+02    0.57143E+00   -0.38616E+00
  1288    0.13174E+02    0.57264E+00   -0.40099E+00
  1289    0.13146E+02    0.57376E+00   -0.41585E+00
  1290    0.13120E+02    0.57481E+00   -0.43075E+00
  1291    0.13095E+02    0.57578E+00   -0.44568E+00
  1292    0.13072E+02    0.57666E+00   -0.46063E+00
  1293    0.13050E+02    0.57746E+00   -0.47560E+00
  1294    0.13029E+02    0.57818E+00   -0.49058E+00
  1295    0.13009E+02    0.57882E+00   -0.50556E+00
  1296    0.12991E+02    0.57937E+00   -0.52054E+00
  1297    0.12974E+02    0.57985E+00   -0.53551E+00
  1298    0.12958E+02    0.58024E+00   -0.55047E+00
  1299    0.12944E+02    0.58055E+00   -0.56541E+00
  1300    0.12931E+02    0.58079E+00   -0.58033E+00
  1301    0.12919E+02    0.58094E+00   -0.59521E+00
  1302    0.12909E+02    0.58102E+00   -0.61006E+00
  1303    0.12899E+02    0.58101E+00   -0.62486E+00
  1304    0.12891E+02    0.58093E+00   -0.63961E+00
  1305    0.12884E+02    0.58077E+00   -0.65431E+00
  1306    0.12878E+02    0.58053E+00   -0.66895E+00
  1307    0.12874E+02    0.58021E+00   -0.68352E+00
  1308    0.12870E+02    0.57982E+00   -0.69802E+00
  1309    0.12868E+02    0.57935E+00   -0.71244E+00
  1310    0.12867E+02    0.57881E+00   -0.72678E+00
  1311    0.12867E+02    0.57819E+00   -0.74102E+00
  1312    0.12868E+02    0.57749E+00   -0.75517E+00
  1313    0.12870E+02    0.57672E+00   -0.76922E+00
  1314    0.12873E+02    0.57588E+00   -0.78316E+00
  1315    0.12877E+02    0.57496E+00   -0.79698E+00
  1316    0.12882E+02    0.57397E+00   -0.81069E+00
  1317    0.12889E+02    0.57290E+00   -0.82426E+00
  1318    0.12896E+02    0.57176E+00   -0.83771E+00
  1319    0.12905E+02    0.57055E+00   -0.85102E+00
  1320    0.12914E+02    0.56927E+00   -0.86418E+00
  1321    0.12924E+02    0.56792E+00   -0.87720E+00
  1322    0.12936E+02    0.56650E+00   -0.89006E+00
  1323    0.12948E+02    0.56500E+00   -0.90275E+00
  1324    0.12961E+02    0.56344E+00   -0.91528E+00
  1325    0.12976E+02    0.56180E+00   -0.92764E+00
  1326    0.12991E+02    0.56010E+00   -0.93982E+00
  1327    0.13007E+02    0.55833E+00   -0.95181E+00
  1328    0.13024E+02    0.55648E+00   -0.96361E+00
  1329    0.13042E+02    0.55458E+00   -0.97522E+00
  1330    0.13061E+02    0.55260E+00   -0.98662E+00
  1331    0.13080E+02    0.55055E+00   -0.99781E+00
  1332    0.13101E+02    0.54844E+00   -0.10088E+01
  1333    0.13122E+02    0.54626E+00   -0.10195E+01
  1334    0.13144E+02    0.54402E+00   -0.10301E+01
  1335    0.13167E+02    0.54171E+00   -0.10404E+01
  1336    0.13191E+02    0.53934E+00   -0.10504E+01
  1337    0.13216E+02    0.53690E+00   -0.10603E+01
  1338    0.13241E+02    0.53440E+00   -0.10699E+01
  1339    0.13267E+02    0.53184E+00   -0.10792E+01
  1340    0.13294E+02    0.52923E+00   -0.10883E+01
  1341    0.13321E+02    0.52655E+00   -0.10972E+01
  1342    0.13349E+02    0.52382E+00   -0.11058E+01
  1343    0.13378E+02    0.52104E+00   -0.11142E+01
  1344    0.13407E+02    0.51820E+00   -0.11223E+01
  1345    0.13437E+02    0.51531E+00   -0.11302E+01
  1346    0.13467E+02    0.51237E+00   -0.11378E+01
  1347    0.13498E+02    0.50938E+00   -0.11452E+01
  1348    0.13529E+02    0.50634E+00   -0.11523E+01
  1349    0.13561E+02    0.50325E+00   -0.11591E+01
  1350    0.13594E+02    0.50013E+00   -0.11657E+01
  1351    0.13626E+02    0.49695E+00   -0.11721E+01
  1352    0.13660E+02    0.49374E+00   -0.11781E+01
  1353    0.13693E+02    0.49048E+00   -0.11840E+01
  1354    0.13727E+02    0.48719E+00   -0.11895E+01
  1355    0.13761E+02    0.48386E+00   -0.11948E+01
  1356    0.13796E+02    0.48049E+00   -0.11998E+01
  1357    0.13831E+02    0.47708E+00   -0.12045E+01
  1358    0.13866E+02    0.47365E+00   -0.12090E+01
  1359    0.13901E+02    0.47018E+00   -0.12132E+01
  1360    0.13937E+02    0.46667E+00   -0.12171E+01
  1361    0.13973E+02    0.46314E+00   -0.12207E+01
  1362    0.14009E+02    0.45958E+00   -0.12241E+01
  1363    0.14045E+02    0.45600E+00   -0.12271E+01
  1364    0.14081E+02    0.45238E+00   -0.12299E+01
  1365    0.14117E+02    0.44875E+00   -0.12324E+01
  1366    0.14154E+02    0.44509E+00   -0.12346E+01
  1367    0.14190E+02    0.44141E+00   -0.12366E+01
  1368    0.14227E+02    0.43771E+00   -0.12382E+01
  1369    0.14263E+02    0.43399E+00   -0.12395E+01
  1370    0.14300E+02    0.43025E+00   -0.12406E+01
  1371    0.14336E+02    0.42650E+00   -0.12413E+01
  1372    0.14373E+02    0.42274E+00   -0.12418E+01
  1373    0.14409E+02    0.41896E+00   -0.12419E+01
  1374    0.14445E+02    0.41517E+00   -0.12418E+01
  1375    0.14481E+02    0.41136E+00   -0.12413E+01
  1376    0.14517E+02    0.40755E+00   -0.12406E+01
  1377    0.14553E+02    0.40374E+00   -0.12395E+01
  1378    0.14588E+02    0.39991E+00   -0.12382E+01
  1379    0.14623E+02    0.39608E+00   -0.12365E+01
  1380    0.14658E+02    0.39225E+00   -0.12345E+01
  1381    0.14693E+02    0.38842E+00   -0.12323E+01
  1382    0.14728E+02    0.38458E+00   -0.12297E+01
  1383    0.14762E+02    0.38075E+00   -0.12269E+01
  1384    0.14796E+02    0.37692E+00   -0.12238E+01
  1385    0.14829E+02    0.37309E+00   -0.12204E+01
  1386    0.14862E+02    0.36926E+00   -0.12167E+01
  1387    0.14895E+02    0.36545E+00   -0.12127E+01
  1388    0.14928E+02    0.36164E+00   -0.12085E+01
  1389    0.14960E+02    0.35783E+00   -0.12040E+01
  1390    0.14991E+02    0.35404E+00   -0.11992E+01
  1391    0.15022E+02    0.35026E+00   -0.11942E+01
  1392    0.15053E+02    0.34649E+00   -0.11889E+01
  1393    0.15083E+02    0.34274E+00   -0.11834E+01
  1394    0.15113E+02    0.33900E+00   -0.11775E+01
  1395    0.15142E+02    0.33528E+00   -0.11715E+01
  1396    0.15171E+02    0.33158E+00   -0.11652E+01
  1397    0.15199E+02    0.32790E+00   -0.11586E+01
  1398    0.15227E+02    0.32424E+00   -0.11518E+01
  1399    0.15253E+02    0.32060E+00   -0.11448E+01
  1400    0.15280E+02    0.31699E+00   -0.11375E+01
  1401    0.15306E+02    0.31340E+00   -0.11300E+01
  1402    0.15331E+02    0.30983E+00   -0.11223E+01
  1403    0.15355E+02    0.30630E+00   -0.11144E+01
  1404    0.15379E+02    0.30279E+00   -0.11062E+01
  1405    0.15402E+02    0.29931E+00   -0.10978E+01
  1406    0.15424E+02    0.29587E+00   -0.10892E+01
  1407    0.15446E+02    0.29246E+00   -0.10803E+01
  1408    0.15467E+02    0.28908E+00   -0.10713E+01
  1409    0.15487E+02    0.28574E+00   -0.10620E+01
  1410    0.15506E+02    0.28244E+00   -0.10526E+01
  1411    0.15524E+02    0.27918E+00   -0.10429E+01
  1412    0.15542E+02    0.27596E+00   -0.10330E+01
  1413    0.15559E+02    0.27277E+00   -0.10230E+01
  1414    0.15575E+02    0.26963E+00   -0.10127E+01
  1415    0.15590E+02    0.26654E+00   -0.10023E+01
  1416    0.15604E+02    0.26349E+00   -0.99164E+00
  1417    0.15617E+02    0.26049E+00   -0.98083E+00
  1418    0.15630E+02    0.25753E+00   -0.96983E+00
  1419    0.15641E+02    0.25463E+00   -0.95866E+00
  1420    0.15652E+02    0.25177E+00   -0.94731E+00
  1421    0.15661E+02    0.24897E+00   -0.93580E+00
  1422    0.15669E+02    0.24622E+00   -0.92412E+00
  1423    0.15677E+02    0.24351E+00   -0.91229E+00
  1424    0.15684E+02    0.24086E+00   -0.90031E+00
  1425    0.15689E+02    0.23827E+00   -0.88818E+00
  1426    0.15694E+02    0.23572E+00   -0.87591E+00
  1427    0.15698E+02    0.23323E+00   -0.86350E+00
  1428    0.15700E+02    0.23079E+00   -0.85097E+00
  1429    0.15702E+02    0.22841E+00   -0.83831E+00
  1430    0.15703E+02    0.22608E+00   -0.82553E+00
  1431    0.15703E+02    0.22381E+00   -0.81264E+00
  1432    0.15701E+02    0.22159E+00   -0.79964E+00
  1433    0.15699E+02    0.21943E+00   -0.78654E+00
  1434    0.15696E+02    0.21732E+00   -0.77334E+00
  1435    0.15692E+02    0.21527E+00   -0.76004E+00
  1436    0.15687E+02    0.21328E+00   -0.74666E+00
  1437    0.15681E+02    0.21135E+00   -0.73320E+00
  1438    0.15674E+02    0.20947E+00   -0.71966E+00
  1439    0.15666E+02    0.20765E+00   -0.70606E+00
  1440    0.15657E+02    0.20590E+00   -0.69238E+00
  1441    0.15647E+02    0.20420E+00   -0.67865E+00
  1442    0.15636E+02    0.20256E+00   -0.66486E+00
  1443    0.15624E+02    0.20099E+00   -0.65102E+00
  1444    0.15611E+02    0.19947E+00   -0.63714E+00
  1445    0.15597E+02    0.19801E+00   -0.62322E+00
  1446    0.15582E+02    0.19662E+00   -0.60926E+00
  1447    0.15566E+02    0.19529E+00   -0.59528E+00
  1448    0.15549E+02    0.19402E+00   -0.58128E+00
  1449    0.15531E+02    0.19282E+00   -0.56726E+00
  1450    0.15512E+02    0.19168E+00   -0.55322E+00
  1451    0.15492E+02    0.19060E+00   -0.53918E+00
  1452    0.15470E+02    0.18959E+00   -0.52514E+00
  1453    0.15448E+02    0.18865E+00   -0.51111E+00
  1454    0.15425E+02    0.18777E+00   -0.49708E+00
  1455    0.15401E+02    0.18695E+00   -0.48307E+00
  1456    0.15376E+02    0.18620E+00   -0.46908E+00
  1457    0.15350E+02    0.18552E+00   -0.45511E+00
  1458    0.15323E+02    0.18491E+00   -0.44118E+00
  1459    0.15295E+02    0.18436E+00   -0.42728E+00
  1460    0.15266E+02    0.18389E+00   -0.41342E+00
  1461    0.15235E+02    0.18348E+00   -0.39961E+00
  1462    0.15204E+02    0.18314E+00   -0.38586E+00
  1463    0.15172E+02    0.18286E+00   -0.37215E+00
  1464    0.15139E+02    0.18266E+00   -0.35851E+00
  1465    0.15104E+02    0.18252E+00   -0.34493E+00
  1466    0.15069E+02    0.18244E+00   -0.33141E+00
  1467    0.15033E+02    0.18243E+00   -0.31797E+00
  1468    0.14996E+02    0.18249E+00   -0.30461E+00
  1469    0.14958E+02    0.18260E+00   -0.29132E+00
  1470    0.14919E+02    0.18279E+00   -0.27811E+00
  1471    0.14880E+02    0.18303E+00   -0.26500E+00
  1472    0.14839E+02    0.18333E+00   -0.25197E+00
  1473    0.14798E+02    0.18370E+00   -0.23904E+00
  1474    0.14755E+02    0.18413E+00   -0.22621E+00
  1475    0.14712E+02    0.18461E+00   -0.21348E+00
  1476    0.14668E+02    0.18516E+00   -0.20086E+00
  1477    0.14623E+02    0.18576E+00   -0.18835E+00
  1478    0.14578E+02    0.18643E+00   -0.17595E+00
  1479    0.14531E+02    0.18714E+00   -0.16367E+00
  1480    0.14484E+02    0.18792E+00   -0.15152E+00
  1481    0.14436E+02    0.18875E+00   -0.13950E+00
  1482    0.14388E+02    0.18964E+00   -0.12760E+00
  1483    0.14338E+02    0.19058E+00   -0.11584E+00
  1484    0.14288E+02    0.19157E+00   -0.10422E+00
  1485    0.14237E+02    0.19262E+00   -0.92743E-01
  1486    0.14186E+02    0.19372E+00   -0.81413E-01
  1487    0.14134E+02    0.19488E+00   -0.70234E-01
  1488    0.14081E+02    0.19608E+00   -0.59210E-01
  1489    0.14027E+02    0.19734E+00   -0.48346E-01
  1490    0.13973E+02    0.19864E+00   -0.37644E-01
  1491    0.13919E+02    0.20000E+00   -0.27110E-01
  1492    0.13863E+02    0.20140E+00   -0.16746E-01
  1493    0.13807E+02    0.20285E+00   -0.65583E-02
  1494    0.13751E+02    0.20435E+00    0.34507E-02
  1495    0.13694E+02    0.20590E+00    0.13277E-01
  1496    0.13636E+02    0.20749E+00    0.22915E-01
  1497    0.13578E+02    0.20913E+00    0.32363E-01
  1498    0.13519E+02    0.21081E+00    0.41616E-01
