#    L    TT             EE             BB             TE          
   266    0.42232E-02    0.41652E-04    0.29799E-04   -0.16702E-03
   267    0.41615E-02    0.41785E-04    0.29825E-04   -0.16467E-03
   268    0.40999E-02    0.41912E-04    0.29849E-04   -0.16226E-03
   269    0.40386E-02    0.42035E-04    0.29872E-04   -0.15978E-03
   270    0.39774E-02    0.42154E-04    0.29893E-04   -0.15726E-03
   271    0.39165E-02    0.42267E-04    0.29913E-04   -0.15468E-03
   272    0.38558E-02    0.42376E-04    0.29931E-04   -0.15204E-03
   273    0.37955E-02    0.42480E-04    0.29949E-04   -0.14936E-03
   274    0.37356E-02    0.42579E-04    0.29965E-04   -0.14663E-03
   275    0.36761E-02    0.42674E-04    0.29980E-04   -0.14386E-03
   276    0.36171E-02    0.42763E-04    0.29994E-04   -0.14104E-03
   277    0.35587E-02    0.42848E-04    0.30007E-04   -0.13818E-03
   278    0.35007E-02    0.42928E-04    0.30019E-04   -0.13529E-03
   279    0.34434E-02    0.43002E-04    0.30030E-04   -0.13235E-03
   280    0.33868E-02    0.43072E-04    0.30040E-04   -0.12939E-03
   281    0.33308E-02    0.43137E-04    0.30050E-04   -0.12639E-03
   282    0.32756E-02    0.43197E-04    0.30059E-04   -0.12336E-03
   283    0.32212E-02    0.43252E-04    0.30067E-04   -0.12031E-03
   284    0.31677E-02    0.43302E-04    0.30074E-04   -0.11723E-03
   285    0.31150E-02    0.43347E-04    0.30081E-04   -0.11413E-03
   286    0.30632E-02    0.43387E-04    0.30088E-04   -0.11101E-03
   287    0.30124E-02    0.43421E-04    0.30094E-04   -0.10787E-03
   288    0.29626E-02    0.43451E-04    0.30100E-04   -0.10471E-03
   289    0.29139E-02    0.43475E-04    0.30105E-04   -0.10154E-03
   290    0.28663E-02    0.43495E-04    0.30110E-04   -0.98361E-04
   291    0.28198E-02    0.43509E-04    0.30115E-04   -0.95171E-04
   292    0.27746E-02    0.43518E-04    0.30120E-04   -0.91973E-04
   293    0.27305E-02    0.43521E-04    0.30124E-04   -0.88771E-04
   294    0.26878E-02    0.43519E-04    0.30129E-04   -0.85566E-04
   295    0.26464E-02    0.43512E-04    0.30134E-04   -0.82361E-04
   296    0.26064E-02    0.43500E-04    0.30138E-04   -0.79158E-04
   297    0.25678E-02    0.43483E-04    0.30143E-04   -0.75959E-04
   298    0.25306E-02    0.43460E-04    0.30148E-04   -0.72767E-04
   299    0.24950E-02    0.43431E-04    0.30153E-04   -0.69583E-04
   300    0.24609E-02    0.43397E-04    0.30159E-04   -0.66410E-04
   301    0.24284E-02    0.43358E-04    0.30165E-04   -0.63249E-04
   302    0.23975E-02    0.43314E-04    0.30171E-04   -0.60103E-04
   303    0.23681E-02    0.43264E-04    0.30178E-04   -0.56972E-04
   304    0.23403E-02    0.43210E-04    0.30186E-04   -0.53856E-04
   305    0.23139E-02    0.43151E-04    0.30194E-04   -0.50758E-04
   306    0.22890E-02    0.43088E-04    0.30202E-04   -0.47677E-04
   307    0.22654E-02    0.43020E-04    0.30212E-04   -0.44615E-04
   308    0.22433E-02    0.42949E-04    0.30222E-04   -0.41572E-04
   309    0.22226E-02    0.42873E-04    0.30233E-04   -0.38550E-04
   310    0.22031E-02    0.42794E-04    0.30245E-04   -0.35549E-04
   311    0.21850E-02    0.42711E-04    0.30258E-04   -0.32570E-04
   312    0.21681E-02    0.42625E-04    0.30272E-04   -0.29615E-04
   313    0.21525E-02    0.42536E-04    0.30287E-04   -0.26684E-04
   314    0.21381E-02    0.42444E-04    0.30303E-04   -0.23778E-04
   315    0.21249E-02    0.42350E-04    0.30320E-04   -0.20898E-04
   316    0.21128E-02    0.42252E-04    0.30339E-04   -0.18045E-04
   317    0.21018E-02    0.42153E-04    0.30359E-04   -0.15220E-04
   318    0.20919E-02    0.42051E-04    0.30381E-04   -0.12424E-04
   319    0.20831E-02    0.41948E-04    0.30403E-04   -0.96577E-05
   320    0.20753E-02    0.41843E-04    0.30428E-04   -0.69219E-05
   321    0.20685E-02    0.41736E-04    0.30454E-04   -0.42177E-05
   322    0.20627E-02    0.41628E-04    0.30482E-04   -0.15459E-05
   323    0.20578E-02    0.41519E-04    0.30511E-04    0.10923E-05
   324    0.20539E-02    0.41409E-04    0.30542E-04    0.36963E-05
   325    0.20508E-02    0.41298E-04    0.30575E-04    0.62649E-05
   326    0.20485E-02    0.41186E-04    0.30610E-04    0.87973E-05
   327    0.20471E-02    0.41075E-04    0.30647E-04    0.11293E-04
   328    0.20464E-02    0.40963E-04    0.30685E-04    0.13750E-04
   329    0.20465E-02    0.40851E-04    0.30726E-04    0.16168E-04
   330    0.20474E-02    0.40739E-04    0.30769E-04    0.18546E-04
   331    0.20489E-02    0.40628E-04    0.30815E-04    0.20884E-04
   332    0.20511E-02    0.40517E-04    0.30862E-04    0.23180E-04
   333    0.20539E-02    0.40407E-04    0.30912E-04    0.25433E-04
   334    0.20574E-02    0.40298E-04    0.30964E-04    0.27642E-04
   335    0.20614E-02    0.40191E-04    0.31019E-04    0.29807E-04
   336    0.20660E-02    0.40085E-04    0.31076E-04    0.31926E-04
   337    0.20710E-02    0.39980E-04    0.31135E-04    0.34000E-04
   338    0.20766E-02    0.39877E-04    0.31198E-04    0.36025E-04
   339    0.20826E-02    0.39776E-04    0.31263E-04    0.38003E-04
   340    0.20891E-02    0.39678E-04    0.31330E-04    0.39931E-04
   341    0.20959E-02    0.39582E-04    0.31401E-04    0.41809E-04
