#    L    TT             EE             TE          
  1036    0.93110E+06    0.18421E+05   -0.43224E+05
  1037    0.93343E+06    0.18366E+05   -0.43678E+05
  1038    0.93581E+06    0.18309E+05   -0.44124E+05
  1039    0.93822E+06    0.18249E+05   -0.44562E+05
  1040    0.94067E+06    0.18188E+05   -0.44992E+05
  1041    0.94316E+06    0.18125E+05   -0.45413E+05
  1042    0.94569E+06    0.18060E+05   -0.45826E+05
  1043    0.94825E+06    0.17992E+05   -0.46230E+05
  1044    0.95085E+06    0.17923E+05   -0.46625E+05
  1045    0.95348E+06    0.17852E+05   -0.47011E+05
  1046    0.95615E+06    0.17779E+05   -0.47389E+05
  1047    0.95884E+06    0.17705E+05   -0.47757E+05
  1048    0.96157E+06    0.17628E+05   -0.48116E+05
  1049    0.96433E+06    0.17550E+05   -0.48466E+05
  1050    0.96711E+06    0.17471E+05   -0.48807E+05
  1051    0.96993E+06    0.17390E+05   -0.49138E+05
  1052    0.97277E+06    0.17307E+05   -0.49459E+05
  1053    0.97563E+06    0.17223E+05   -0.49771E+05
  1054    0.97852E+06    0.17138E+05   -0.50074E+05
  1055    0.98143E+06    0.17051E+05   -0.50366E+05
  1056    0.98437E+06    0.16963E+05   -0.50649E+05
  1057    0.98733E+06    0.16874E+05   -0.50922E+05
  1058    0.99030E+06    0.16783E+05   -0.51184E+05
  1059    0.99330E+06    0.16692E+05   -0.51437E+05
  1060    0.99631E+06    0.16599E+05   -0.51679E+05
  1061    0.99934E+06    0.16505E+05   -0.51911E+05
  1062    0.10024E+07    0.16410E+05   -0.52133E+05
  1063    0.10054E+07    0.16314E+05   -0.52344E+05
  1064    0.10085E+07    0.16218E+05   -0.52544E+05
  1065    0.10116E+07    0.16120E+05   -0.52734E+05
  1066    0.10147E+07    0.16022E+05   -0.52913E+05
  1067    0.10178E+07    0.15923E+05   -0.53081E+05
  1068    0.10209E+07    0.15823E+05   -0.53239E+05
  1069    0.10241E+07    0.15722E+05   -0.53385E+05
  1070    0.10272E+07    0.15621E+05   -0.53520E+05
  1071    0.10303E+07    0.15520E+05   -0.53644E+05
  1072    0.10335E+07    0.15417E+05   -0.53757E+05
  1073    0.10366E+07    0.15315E+05   -0.53858E+05
  1074    0.10398E+07    0.15212E+05   -0.53947E+05
  1075    0.10430E+07    0.15108E+05   -0.54026E+05
  1076    0.10461E+07    0.15005E+05   -0.54092E+05
  1077    0.10493E+07    0.14901E+05   -0.54147E+05
  1078    0.10524E+07    0.14796E+05   -0.54190E+05
  1079    0.10556E+07    0.14692E+05   -0.54221E+05
  1080    0.10587E+07    0.14588E+05   -0.54240E+05
  1081    0.10619E+07    0.14483E+05   -0.54247E+05
  1082    0.10650E+07    0.14378E+05   -0.54241E+05
  1083    0.10682E+07    0.14274E+05   -0.54224E+05
  1084    0.10713E+07    0.14170E+05   -0.54194E+05
  1085    0.10744E+07    0.14065E+05   -0.54152E+05
  1086    0.10775E+07    0.13961E+05   -0.54099E+05
  1087    0.10806E+07    0.13857E+05   -0.54033E+05
  1088    0.10837E+07    0.13754E+05   -0.53956E+05
  1089    0.10868E+07    0.13651E+05   -0.53867E+05
  1090    0.10899E+07    0.13548E+05   -0.53767E+05
  1091    0.10929E+07    0.13446E+05   -0.53656E+05
  1092    0.10959E+07    0.13344E+05   -0.53533E+05
  1093    0.10990E+07    0.13243E+05   -0.53400E+05
  1094    0.11020E+07    0.13142E+05   -0.53255E+05
  1095    0.11050E+07    0.13043E+05   -0.53100E+05
  1096    0.11079E+07    0.12944E+05   -0.52934E+05
  1097    0.11109E+07    0.12846E+05   -0.52757E+05
  1098    0.11138E+07    0.12748E+05   -0.52570E+05
  1099    0.11167E+07    0.12652E+05   -0.52372E+05
  1100    0.11196E+07    0.12557E+05   -0.52165E+05
  1101    0.11224E+07    0.12462E+05   -0.51947E+05
  1102    0.11253E+07    0.12369E+05   -0.51719E+05
  1103    0.11281E+07    0.12277E+05   -0.51482E+05
  1104    0.11308E+07    0.12186E+05   -0.51235E+05
  1105    0.11336E+07    0.12096E+05   -0.50978E+05
  1106    0.11363E+07    0.12008E+05   -0.50712E+05
  1107    0.11390E+07    0.11921E+05   -0.50436E+05
  1108    0.11417E+07    0.11836E+05   -0.50151E+05
  1109    0.11443E+07    0.11752E+05   -0.49857E+05
  1110    0.11469E+07    0.11670E+05   -0.49555E+05
  1111    0.11495E+07    0.11589E+05   -0.49243E+05
  1112    0.11520E+07    0.11510E+05   -0.48922E+05
  1113    0.11545E+07    0.11432E+05   -0.48593E+05
  1114    0.11570E+07    0.11357E+05   -0.48256E+05
  1115    0.11594E+07    0.11283E+05   -0.47910E+05
  1116    0.11618E+07    0.11211E+05   -0.47556E+05
  1117    0.11641E+07    0.11141E+05   -0.47194E+05
  1118    0.11664E+07    0.11073E+05   -0.46823E+05
  1119    0.11687E+07    0.11007E+05   -0.46445E+05
  1120    0.11709E+07    0.10943E+05   -0.46059E+05
  1121    0.11731E+07    0.10881E+05   -0.45666E+05
  1122    0.11752E+07    0.10822E+05   -0.45265E+05
  1123    0.11773E+07    0.10765E+05   -0.44857E+05
  1124    0.11793E+07    0.10710E+05   -0.44441E+05
  1125    0.11813E+07    0.10658E+05   -0.44018E+05
  1126    0.11833E+07    0.10608E+05   -0.43589E+05
  1127    0.11852E+07    0.10560E+05   -0.43152E+05
  1128    0.11870E+07    0.10515E+05   -0.42710E+05
  1129    0.11888E+07    0.10472E+05   -0.42261E+05
  1130    0.11906E+07    0.10432E+05   -0.41807E+05
  1131    0.11923E+07    0.10395E+05   -0.41347E+05
  1132    0.11939E+07    0.10360E+05   -0.40881E+05
  1133    0.11955E+07    0.10327E+05   -0.40411E+05
  1134    0.11971E+07    0.10297E+05   -0.39936E+05
  1135    0.11986E+07    0.10270E+05   -0.39456E+05
  1136    0.12001E+07    0.10245E+05   -0.38972E+05
  1137    0.12015E+07    0.10223E+05   -0.38484E+05
  1138    0.12029E+07    0.10204E+05   -0.37992E+05
  1139    0.12042E+07    0.10187E+05   -0.37497E+05
  1140    0.12054E+07    0.10173E+05   -0.36998E+05
  1141    0.12067E+07    0.10161E+05   -0.36497E+05
  1142    0.12078E+07    0.10153E+05   -0.35992E+05
  1143    0.12089E+07    0.10147E+05   -0.35486E+05
  1144    0.12100E+07    0.10144E+05   -0.34977E+05
  1145    0.12110E+07    0.10144E+05   -0.34466E+05
  1146    0.12120E+07    0.10147E+05   -0.33954E+05
  1147    0.12129E+07    0.10152E+05   -0.33440E+05
  1148    0.12138E+07    0.10161E+05   -0.32925E+05
  1149    0.12146E+07    0.10172E+05   -0.32409E+05
  1150    0.12153E+07    0.10186E+05   -0.31893E+05
  1151    0.12160E+07    0.10203E+05   -0.31376E+05
  1152    0.12167E+07    0.10223E+05   -0.30859E+05
  1153    0.12173E+07    0.10246E+05   -0.30342E+05
  1154    0.12179E+07    0.10273E+05   -0.29826E+05
  1155    0.12184E+07    0.10302E+05   -0.29310E+05
  1156    0.12188E+07    0.10334E+05   -0.28796E+05
  1157    0.12192E+07    0.10369E+05   -0.28282E+05
  1158    0.12195E+07    0.10407E+05   -0.27770E+05
  1159    0.12198E+07    0.10449E+05   -0.27260E+05
  1160    0.12201E+07    0.10493E+05   -0.26751E+05
  1161    0.12203E+07    0.10541E+05   -0.26245E+05
  1162    0.12204E+07    0.10592E+05   -0.25741E+05
  1163    0.12205E+07    0.10646E+05   -0.25240E+05
  1164    0.12205E+07    0.10703E+05   -0.24743E+05
  1165    0.12205E+07    0.10763E+05   -0.24248E+05
  1166    0.12204E+07    0.10827E+05   -0.23757E+05
  1167    0.12202E+07    0.10894E+05   -0.23270E+05
  1168    0.12200E+07    0.10964E+05   -0.22786E+05
  1169    0.12198E+07    0.11038E+05   -0.22307E+05
  1170    0.12195E+07    0.11114E+05   -0.21833E+05
  1171    0.12192E+07    0.11194E+05   -0.21363E+05
  1172    0.12188E+07    0.11277E+05   -0.20898E+05
  1173    0.12183E+07    0.11363E+05   -0.20438E+05
  1174    0.12178E+07    0.11452E+05   -0.19983E+05
  1175    0.12173E+07    0.11544E+05   -0.19534E+05
  1176    0.12167E+07    0.11639E+05   -0.19091E+05
  1177    0.12161E+07    0.11736E+05   -0.18653E+05
  1178    0.12154E+07    0.11837E+05   -0.18222E+05
  1179    0.12146E+07    0.11941E+05   -0.17797E+05
  1180    0.12139E+07    0.12047E+05   -0.17378E+05
  1181    0.12131E+07    0.12156E+05   -0.16966E+05
  1182    0.12122E+07    0.12268E+05   -0.16562E+05
  1183    0.12113E+07    0.12383E+05   -0.16164E+05
  1184    0.12104E+07    0.12500E+05   -0.15774E+05
  1185    0.12094E+07    0.12620E+05   -0.15391E+05
  1186    0.12084E+07    0.12743E+05   -0.15017E+05
  1187    0.12073E+07    0.12868E+05   -0.14650E+05
  1188    0.12062E+07    0.12996E+05   -0.14292E+05
  1189    0.12051E+07    0.13126E+05   -0.13942E+05
  1190    0.12039E+07    0.13259E+05   -0.13601E+05
  1191    0.12027E+07    0.13394E+05   -0.13268E+05
  1192    0.12015E+07    0.13531E+05   -0.12945E+05
  1193    0.12002E+07    0.13671E+05   -0.12631E+05
  1194    0.11989E+07    0.13814E+05   -0.12327E+05
  1195    0.11976E+07    0.13958E+05   -0.12032E+05
  1196    0.11962E+07    0.14105E+05   -0.11748E+05
  1197    0.11948E+07    0.14254E+05   -0.11473E+05
  1198    0.11934E+07    0.14406E+05   -0.11209E+05
  1199    0.11919E+07    0.14559E+05   -0.10956E+05
  1200    0.11904E+07    0.14715E+05   -0.10713E+05
  1201    0.11889E+07    0.14872E+05   -0.10481E+05
  1202    0.11874E+07    0.15032E+05   -0.10261E+05
  1203    0.11858E+07    0.15194E+05   -0.10052E+05
  1204    0.11842E+07    0.15358E+05   -0.98545E+04
  1205    0.11826E+07    0.15524E+05   -0.96690E+04
  1206    0.11810E+07    0.15691E+05   -0.94956E+04
  1207    0.11793E+07    0.15861E+05   -0.93345E+04
  1208    0.11776E+07    0.16032E+05   -0.91859E+04
  1209    0.11759E+07    0.16206E+05   -0.90500E+04
  1210    0.11742E+07    0.16381E+05   -0.89268E+04
  1211    0.11724E+07    0.16557E+05   -0.88163E+04
  1212    0.11707E+07    0.16736E+05   -0.87186E+04
  1213    0.11689E+07    0.16915E+05   -0.86336E+04
  1214    0.11671E+07    0.17097E+05   -0.85612E+04
  1215    0.11653E+07    0.17279E+05   -0.85017E+04
  1216    0.11635E+07    0.17463E+05   -0.84548E+04
  1217    0.11616E+07    0.17649E+05   -0.84207E+04
  1218    0.11598E+07    0.17835E+05   -0.83993E+04
  1219    0.11579E+07    0.18023E+05   -0.83906E+04
  1220    0.11561E+07    0.18212E+05   -0.83946E+04
  1221    0.11542E+07    0.18401E+05   -0.84114E+04
  1222    0.11523E+07    0.18592E+05   -0.84409E+04
  1223    0.11504E+07    0.18783E+05   -0.84831E+04
  1224    0.11485E+07    0.18975E+05   -0.85381E+04
  1225    0.11467E+07    0.19168E+05   -0.86058E+04
  1226    0.11448E+07    0.19362E+05   -0.86862E+04
  1227    0.11429E+07    0.19556E+05   -0.87794E+04
  1228    0.11410E+07    0.19750E+05   -0.88853E+04
  1229    0.11391E+07    0.19945E+05   -0.90040E+04
  1230    0.11372E+07    0.20140E+05   -0.91353E+04
  1231    0.11353E+07    0.20336E+05   -0.92795E+04
  1232    0.11335E+07    0.20532E+05   -0.94363E+04
  1233    0.11316E+07    0.20728E+05   -0.96059E+04
  1234    0.11297E+07    0.20924E+05   -0.97883E+04
  1235    0.11279E+07    0.21120E+05   -0.99834E+04
  1236    0.11261E+07    0.21315E+05   -0.10191E+05
  1237    0.11242E+07    0.21511E+05   -0.10412E+05
  1238    0.11224E+07    0.21707E+05   -0.10645E+05
  1239    0.11206E+07    0.21902E+05   -0.10891E+05
  1240    0.11188E+07    0.22097E+05   -0.11150E+05
  1241    0.11171E+07    0.22291E+05   -0.11422E+05
  1242    0.11153E+07    0.22485E+05   -0.11706E+05
  1243    0.11136E+07    0.22679E+05   -0.12003E+05
  1244    0.11119E+07    0.22871E+05   -0.12313E+05
  1245    0.11102E+07    0.23063E+05   -0.12635E+05
  1246    0.11085E+07    0.23255E+05   -0.12971E+05
  1247    0.11068E+07    0.23445E+05   -0.13319E+05
  1248    0.11052E+07    0.23635E+05   -0.13680E+05
  1249    0.11036E+07    0.23823E+05   -0.14053E+05
  1250    0.11021E+07    0.24011E+05   -0.14439E+05
  1251    0.11005E+07    0.24197E+05   -0.14839E+05
  1252    0.10990E+07    0.24382E+05   -0.15250E+05
  1253    0.10975E+07    0.24566E+05   -0.15674E+05
  1254    0.10961E+07    0.24748E+05   -0.16110E+05
  1255    0.10946E+07    0.24930E+05   -0.16558E+05
  1256    0.10932E+07    0.25110E+05   -0.17017E+05
  1257    0.10919E+07    0.25288E+05   -0.17488E+05
  1258    0.10906E+07    0.25465E+05   -0.17970E+05
  1259    0.10893E+07    0.25640E+05   -0.18463E+05
  1260    0.10880E+07    0.25813E+05   -0.18967E+05
  1261    0.10868E+07    0.25985E+05   -0.19481E+05
  1262    0.10856E+07    0.26155E+05   -0.20005E+05
  1263    0.10844E+07    0.26324E+05   -0.20540E+05
  1264    0.10833E+07    0.26490E+05   -0.21084E+05
  1265    0.10823E+07    0.26655E+05   -0.21638E+05
  1266    0.10812E+07    0.26817E+05   -0.22201E+05
  1267    0.10802E+07    0.26978E+05   -0.22773E+05
  1268    0.10793E+07    0.27136E+05   -0.23355E+05
  1269    0.10783E+07    0.27292E+05   -0.23944E+05
  1270    0.10775E+07    0.27446E+05   -0.24543E+05
  1271    0.10766E+07    0.27598E+05   -0.25149E+05
  1272    0.10758E+07    0.27747E+05   -0.25764E+05
  1273    0.10751E+07    0.27894E+05   -0.26386E+05
  1274    0.10744E+07    0.28038E+05   -0.27016E+05
  1275    0.10737E+07    0.28180E+05   -0.27653E+05
  1276    0.10731E+07    0.28320E+05   -0.28297E+05
  1277    0.10725E+07    0.28457E+05   -0.28948E+05
  1278    0.10720E+07    0.28591E+05   -0.29606E+05
  1279    0.10715E+07    0.28722E+05   -0.30270E+05
  1280    0.10711E+07    0.28851E+05   -0.30940E+05
  1281    0.10707E+07    0.28977E+05   -0.31616E+05
  1282    0.10704E+07    0.29099E+05   -0.32298E+05
  1283    0.10701E+07    0.29219E+05   -0.32986E+05
  1284    0.10699E+07    0.29336E+05   -0.33678E+05
  1285    0.10697E+07    0.29450E+05   -0.34376E+05
  1286    0.10696E+07    0.29561E+05   -0.35078E+05
  1287    0.10696E+07    0.29668E+05   -0.35786E+05
  1288    0.10696E+07    0.29772E+05   -0.36497E+05
  1289    0.10696E+07    0.29873E+05   -0.37212E+05
  1290    0.10697E+07    0.29971E+05   -0.37932E+05
  1291    0.10699E+07    0.30065E+05   -0.38655E+05
  1292    0.10701E+07    0.30155E+05   -0.39382E+05
  1293    0.10703E+07    0.30242E+05   -0.40111E+05
  1294    0.10707E+07    0.30326E+05   -0.40844E+05
  1295    0.10710E+07    0.30406E+05   -0.41579E+05
  1296    0.10715E+07    0.30482E+05   -0.42317E+05
  1297    0.10720E+07    0.30555E+05   -0.43056E+05
  1298    0.10725E+07    0.30625E+05   -0.43798E+05
  1299    0.10731E+07    0.30691E+05   -0.44540E+05
  1300    0.10738E+07    0.30753E+05   -0.45284E+05
  1301    0.10745E+07    0.30812E+05   -0.46028E+05
  1302    0.10753E+07    0.30867E+05   -0.46773E+05
  1303    0.10761E+07    0.30918E+05   -0.47519E+05
  1304    0.10770E+07    0.30967E+05   -0.48264E+05
  1305    0.10780E+07    0.31011E+05   -0.49008E+05
  1306    0.10789E+07    0.31052E+05   -0.49752E+05
  1307    0.10800E+07    0.31089E+05   -0.50495E+05
  1308    0.10811E+07    0.31123E+05   -0.51237E+05
  1309    0.10822E+07    0.31154E+05   -0.51977E+05
  1310    0.10834E+07    0.31180E+05   -0.52714E+05
  1311    0.10847E+07    0.31204E+05   -0.53450E+05
  1312    0.10860E+07    0.31223E+05   -0.54183E+05
  1313    0.10874E+07    0.31239E+05   -0.54914E+05
  1314    0.10888E+07    0.31252E+05   -0.55641E+05
  1315    0.10902E+07    0.31261E+05   -0.56364E+05
  1316    0.10917E+07    0.31266E+05   -0.57084E+05
  1317    0.10933E+07    0.31268E+05   -0.57800E+05
  1318    0.10949E+07    0.31266E+05   -0.58511E+05
  1319    0.10966E+07    0.31261E+05   -0.59218E+05
  1320    0.10983E+07    0.31252E+05   -0.59920E+05
  1321    0.11001E+07    0.31240E+05   -0.60616E+05
  1322    0.11019E+07    0.31224E+05   -0.61307E+05
  1323    0.11037E+07    0.31204E+05   -0.61992E+05
  1324    0.11056E+07    0.31181E+05   -0.62671E+05
  1325    0.11076E+07    0.31154E+05   -0.63343E+05
  1326    0.11096E+07    0.31124E+05   -0.64009E+05
  1327    0.11116E+07    0.31090E+05   -0.64667E+05
  1328    0.11137E+07    0.31053E+05   -0.65318E+05
  1329    0.11159E+07    0.31012E+05   -0.65961E+05
  1330    0.11181E+07    0.30967E+05   -0.66596E+05
  1331    0.11203E+07    0.30919E+05   -0.67223E+05
  1332    0.11226E+07    0.30867E+05   -0.67841E+05
  1333    0.11249E+07    0.30812E+05   -0.68451E+05
  1334    0.11273E+07    0.30753E+05   -0.69051E+05
  1335    0.11297E+07    0.30691E+05   -0.69641E+05
  1336    0.11322E+07    0.30625E+05   -0.70222E+05
  1337    0.11347E+07    0.30555E+05   -0.70793E+05
  1338    0.11372E+07    0.30482E+05   -0.71354E+05
  1339    0.11398E+07    0.30406E+05   -0.71905E+05
  1340    0.11424E+07    0.30327E+05   -0.72445E+05
  1341    0.11451E+07    0.30244E+05   -0.72975E+05
  1342    0.11478E+07    0.30158E+05   -0.73494E+05
  1343    0.11505E+07    0.30069E+05   -0.74002E+05
  1344    0.11533E+07    0.29977E+05   -0.74499E+05
  1345    0.11561E+07    0.29882E+05   -0.74985E+05
  1346    0.11589E+07    0.29784E+05   -0.75460E+05
  1347    0.11618E+07    0.29683E+05   -0.75923E+05
  1348    0.11647E+07    0.29580E+05   -0.76374E+05
  1349    0.11676E+07    0.29473E+05   -0.76814E+05
  1350    0.11706E+07    0.29364E+05   -0.77242E+05
  1351    0.11736E+07    0.29253E+05   -0.77657E+05
  1352    0.11766E+07    0.29138E+05   -0.78060E+05
  1353    0.11796E+07    0.29022E+05   -0.78450E+05
  1354    0.11827E+07    0.28902E+05   -0.78828E+05
  1355    0.11858E+07    0.28781E+05   -0.79193E+05
  1356    0.11889E+07    0.28657E+05   -0.79545E+05
  1357    0.11920E+07    0.28531E+05   -0.79884E+05
  1358    0.11951E+07    0.28402E+05   -0.80209E+05
  1359    0.11983E+07    0.28272E+05   -0.80521E+05
  1360    0.12015E+07    0.28139E+05   -0.80819E+05
  1361    0.12046E+07    0.28004E+05   -0.81103E+05
  1362    0.12078E+07    0.27868E+05   -0.81374E+05
  1363    0.12111E+07    0.27729E+05   -0.81630E+05
  1364    0.12143E+07    0.27589E+05   -0.81872E+05
  1365    0.12175E+07    0.27447E+05   -0.82099E+05
  1366    0.12208E+07    0.27303E+05   -0.82312E+05
  1367    0.12240E+07    0.27157E+05   -0.82510E+05
  1368    0.12273E+07    0.27010E+05   -0.82692E+05
  1369    0.12306E+07    0.26861E+05   -0.82860E+05
  1370    0.12339E+07    0.26711E+05   -0.83012E+05
  1371    0.12371E+07    0.26559E+05   -0.83149E+05
  1372    0.12404E+07    0.26406E+05   -0.83270E+05
  1373    0.12437E+07    0.26252E+05   -0.83375E+05
  1374    0.12470E+07    0.26096E+05   -0.83465E+05
  1375    0.12503E+07    0.25939E+05   -0.83538E+05
  1376    0.12536E+07    0.25781E+05   -0.83595E+05
  1377    0.12569E+07    0.25622E+05   -0.83635E+05
  1378    0.12602E+07    0.25462E+05   -0.83659E+05
  1379    0.12634E+07    0.25301E+05   -0.83667E+05
  1380    0.12667E+07    0.25140E+05   -0.83658E+05
  1381    0.12700E+07    0.24977E+05   -0.83633E+05
  1382    0.12732E+07    0.24814E+05   -0.83593E+05
  1383    0.12765E+07    0.24650E+05   -0.83536E+05
  1384    0.12797E+07    0.24486E+05   -0.83464E+05
  1385    0.12829E+07    0.24321E+05   -0.83375E+05
  1386    0.12861E+07    0.24156E+05   -0.83272E+05
  1387    0.12893E+07    0.23991E+05   -0.83152E+05
  1388    0.12925E+07    0.23825E+05   -0.83018E+05
  1389    0.12957E+07    0.23660E+05   -0.82867E+05
  1390    0.12988E+07    0.23494E+05   -0.82702E+05
  1391    0.13019E+07    0.23328E+05   -0.82522E+05
  1392    0.13051E+07    0.23163E+05   -0.82326E+05
  1393    0.13081E+07    0.22998E+05   -0.82116E+05
  1394    0.13112E+07    0.22833E+05   -0.81890E+05
  1395    0.13142E+07    0.22668E+05   -0.81650E+05
  1396    0.13173E+07    0.22504E+05   -0.81395E+05
  1397    0.13202E+07    0.22341E+05   -0.81126E+05
  1398    0.13232E+07    0.22178E+05   -0.80842E+05
  1399    0.13261E+07    0.22016E+05   -0.80544E+05
  1400    0.13290E+07    0.21855E+05   -0.80231E+05
  1401    0.13319E+07    0.21694E+05   -0.79905E+05
  1402    0.13347E+07    0.21535E+05   -0.79564E+05
  1403    0.13375E+07    0.21376E+05   -0.79209E+05
  1404    0.13403E+07    0.21219E+05   -0.78840E+05
  1405    0.13430E+07    0.21063E+05   -0.78458E+05
  1406    0.13457E+07    0.20908E+05   -0.78062E+05
  1407    0.13484E+07    0.20754E+05   -0.77652E+05
  1408    0.13510E+07    0.20602E+05   -0.77228E+05
  1409    0.13536E+07    0.20451E+05   -0.76792E+05
  1410    0.13561E+07    0.20302E+05   -0.76342E+05
  1411    0.13586E+07    0.20155E+05   -0.75878E+05
  1412    0.13611E+07    0.20010E+05   -0.75402E+05
  1413    0.13635E+07    0.19866E+05   -0.74912E+05
  1414    0.13659E+07    0.19724E+05   -0.74410E+05
  1415    0.13682E+07    0.19585E+05   -0.73895E+05
  1416    0.13704E+07    0.19447E+05   -0.73367E+05
  1417    0.13726E+07    0.19312E+05   -0.72826E+05
  1418    0.13748E+07    0.19178E+05   -0.72273E+05
  1419    0.13769E+07    0.19047E+05   -0.71707E+05
  1420    0.13790E+07    0.18919E+05   -0.71129E+05
  1421    0.13810E+07    0.18793E+05   -0.70539E+05
  1422    0.13829E+07    0.18669E+05   -0.69938E+05
  1423    0.13848E+07    0.18548E+05   -0.69326E+05
  1424    0.13867E+07    0.18430E+05   -0.68702E+05
  1425    0.13885E+07    0.18314E+05   -0.68068E+05
  1426    0.13902E+07    0.18201E+05   -0.67424E+05
  1427    0.13919E+07    0.18090E+05   -0.66769E+05
  1428    0.13935E+07    0.17982E+05   -0.66105E+05
  1429    0.13951E+07    0.17877E+05   -0.65431E+05
  1430    0.13966E+07    0.17775E+05   -0.64748E+05
  1431    0.13980E+07    0.17676E+05   -0.64056E+05
  1432    0.13994E+07    0.17579E+05   -0.63356E+05
  1433    0.14007E+07    0.17486E+05   -0.62647E+05
  1434    0.14020E+07    0.17396E+05   -0.61930E+05
  1435    0.14032E+07    0.17309E+05   -0.61206E+05
  1436    0.14044E+07    0.17224E+05   -0.60475E+05
  1437    0.14055E+07    0.17143E+05   -0.59736E+05
  1438    0.14065E+07    0.17066E+05   -0.58990E+05
  1439    0.14075E+07    0.16991E+05   -0.58238E+05
  1440    0.14084E+07    0.16920E+05   -0.57480E+05
  1441    0.14093E+07    0.16852E+05   -0.56716E+05
  1442    0.14101E+07    0.16787E+05   -0.55947E+05
  1443    0.14108E+07    0.16726E+05   -0.55172E+05
  1444    0.14115E+07    0.16669E+05   -0.54392E+05
  1445    0.14121E+07    0.16615E+05   -0.53608E+05
  1446    0.14126E+07    0.16564E+05   -0.52819E+05
  1447    0.14131E+07    0.16517E+05   -0.52026E+05
  1448    0.14135E+07    0.16474E+05   -0.51230E+05
  1449    0.14138E+07    0.16434E+05   -0.50430E+05
  1450    0.14141E+07    0.16399E+05   -0.49626E+05
  1451    0.14143E+07    0.16367E+05   -0.48820E+05
  1452    0.14145E+07    0.16339E+05   -0.48012E+05
  1453    0.14146E+07    0.16314E+05   -0.47201E+05
  1454    0.14146E+07    0.16294E+05   -0.46388E+05
  1455    0.14145E+07    0.16278E+05   -0.45573E+05
  1456    0.14144E+07    0.16266E+05   -0.44757E+05
  1457    0.14142E+07    0.16257E+05   -0.43940E+05
  1458    0.14139E+07    0.16253E+05   -0.43123E+05
  1459    0.14136E+07    0.16254E+05   -0.42304E+05
  1460    0.14132E+07    0.16258E+05   -0.41486E+05
  1461    0.14128E+07    0.16266E+05   -0.40668E+05
  1462    0.14122E+07    0.16279E+05   -0.39850E+05
  1463    0.14116E+07    0.16296E+05   -0.39033E+05
  1464    0.14109E+07    0.16317E+05   -0.38217E+05
  1465    0.14102E+07    0.16343E+05   -0.37402E+05
  1466    0.14094E+07    0.16372E+05   -0.36589E+05
  1467    0.14085E+07    0.16406E+05   -0.35778E+05
  1468    0.14076E+07    0.16444E+05   -0.34969E+05
  1469    0.14066E+07    0.16485E+05   -0.34163E+05
  1470    0.14055E+07    0.16531E+05   -0.33359E+05
  1471    0.14044E+07    0.16581E+05   -0.32559E+05
  1472    0.14032E+07    0.16635E+05   -0.31762E+05
  1473    0.14019E+07    0.16693E+05   -0.30969E+05
  1474    0.14006E+07    0.16755E+05   -0.30180E+05
  1475    0.13992E+07    0.16820E+05   -0.29395E+05
  1476    0.13978E+07    0.16890E+05   -0.28615E+05
  1477    0.13963E+07    0.16963E+05   -0.27840E+05
  1478    0.13947E+07    0.17041E+05   -0.27071E+05
  1479    0.13931E+07    0.17122E+05   -0.26306E+05
  1480    0.13914E+07    0.17207E+05   -0.25548E+05
  1481    0.13897E+07    0.17296E+05   -0.24796E+05
  1482    0.13879E+07    0.17388E+05   -0.24050E+05
  1483    0.13860E+07    0.17485E+05   -0.23311E+05
  1484    0.13841E+07    0.17585E+05   -0.22579E+05
  1485    0.13822E+07    0.17688E+05   -0.21855E+05
  1486    0.13801E+07    0.17796E+05   -0.21138E+05
  1487    0.13781E+07    0.17907E+05   -0.20429E+05
  1488    0.13760E+07    0.18021E+05   -0.19728E+05
  1489    0.13738E+07    0.18139E+05   -0.19037E+05
  1490    0.13716E+07    0.18261E+05   -0.18353E+05
  1491    0.13693E+07    0.18387E+05   -0.17680E+05
  1492    0.13669E+07    0.18515E+05   -0.17015E+05
  1493    0.13646E+07    0.18648E+05   -0.16361E+05
  1494    0.13621E+07    0.18784E+05   -0.15716E+05
  1495    0.13597E+07    0.18923E+05   -0.15082E+05
  1496    0.13571E+07    0.19066E+05   -0.14458E+05
  1497    0.13546E+07    0.19212E+05   -0.13846E+05
  1498    0.13520E+07    0.19361E+05   -0.13245E+05
  1499    0.13493E+07    0.19514E+05   -0.12655E+05
  1500    0.13466E+07    0.19670E+05   -0.12078E+05
  1501    0.13438E+07    0.19830E+05   -0.11512E+05
  1502    0.13410E+07    0.19993E+05   -0.10959E+05
  1503    0.13382E+07    0.20159E+05   -0.10419E+05
  1504    0.13353E+07    0.20328E+05   -0.98922E+04
  1505    0.13324E+07    0.20500E+05   -0.93779E+04
  1506    0.13294E+07    0.20676E+05   -0.88768E+04
  1507    0.13264E+07    0.20854E+05   -0.83890E+04
  1508    0.13233E+07    0.21035E+05   -0.79144E+04
  1509    0.13203E+07    0.21219E+05   -0.74532E+04
  1510    0.13172E+07    0.21406E+05   -0.70055E+04
  1511    0.13140E+07    0.21595E+05   -0.65714E+04
  1512    0.13108E+07    0.21787E+05   -0.61511E+04
  1513    0.13076E+07    0.21982E+05   -0.57445E+04
  1514    0.13044E+07    0.22178E+05   -0.53518E+04
  1515    0.13011E+07    0.22377E+05   -0.49731E+04
  1516    0.12978E+07    0.22579E+05   -0.46086E+04
  1517    0.12945E+07    0.22782E+05   -0.42582E+04
