#    L    TT             EE             BB             TE          
    90    0.29020E-04    0.21081E-07    0.18250E-07    0.68731E-07
    91    0.29609E-04    0.21345E-07    0.18491E-07    0.73266E-07
    92    0.30205E-04    0.21608E-07    0.18734E-07    0.77594E-07
    93    0.30810E-04    0.21869E-07    0.18978E-07    0.81703E-07
    94    0.31422E-04    0.22130E-07    0.19224E-07    0.85584E-07
    95    0.32041E-04    0.22389E-07    0.19472E-07    0.89226E-07
    96    0.32667E-04    0.22647E-07    0.19721E-07    0.92617E-07
    97    0.33300E-04    0.22905E-07    0.19973E-07    0.95748E-07
    98    0.33939E-04    0.23163E-07    0.20226E-07    0.98608E-07
    99    0.34583E-04    0.23419E-07    0.20482E-07    0.10119E-06
   100    0.35233E-04    0.23676E-07    0.20740E-07    0.10347E-06
   101    0.35888E-04    0.23933E-07    0.21001E-07    0.10546E-06
   102    0.36547E-04    0.24189E-07    0.21265E-07    0.10713E-06
   103    0.37211E-04    0.24446E-07    0.21531E-07    0.10847E-06
   104    0.37879E-04    0.24704E-07    0.21800E-07    0.10948E-06
   105    0.38550E-04    0.24961E-07    0.22072E-07    0.11015E-06
   106    0.39225E-04    0.25220E-07    0.22347E-07    0.11046E-06
   107    0.39902E-04    0.25479E-07    0.22626E-07    0.11040E-06
   108    0.40582E-04    0.25740E-07    0.22908E-07    0.10997E-06
   109    0.41264E-04    0.26001E-07    0.23193E-07    0.10914E-06
   110    0.41948E-04    0.26264E-07    0.23482E-07    0.10792E-06
   111    0.42634E-04    0.26528E-07    0.23775E-07    0.10630E-06
   112    0.43320E-04    0.26794E-07    0.24071E-07    0.10426E-06
   113    0.44006E-04    0.27062E-07    0.24372E-07    0.10180E-06
   114    0.44693E-04    0.27332E-07    0.24676E-07    0.98932E-07
   115    0.45378E-04    0.27604E-07    0.24984E-07    0.95639E-07
   116    0.46063E-04    0.27879E-07    0.25296E-07    0.91922E-07
   117    0.46745E-04    0.28156E-07    0.25612E-07    0.87778E-07
   118    0.47426E-04    0.28436E-07    0.25931E-07    0.83204E-07
   119    0.48103E-04    0.28720E-07    0.26255E-07    0.78198E-07
   120    0.48778E-04    0.29007E-07    0.26583E-07    0.72755E-07
   121    0.49448E-04    0.29297E-07    0.26914E-07    0.66873E-07
   122    0.50114E-04    0.29592E-07    0.27250E-07    0.60549E-07
   123    0.50775E-04    0.29890E-07    0.27589E-07    0.53780E-07
   124    0.51430E-04    0.30192E-07    0.27933E-07    0.46564E-07
   125    0.52080E-04    0.30499E-07    0.28281E-07    0.38896E-07
   126    0.52723E-04    0.30811E-07    0.28633E-07    0.30774E-07
   127    0.53359E-04    0.31127E-07    0.28988E-07    0.22195E-07
   128    0.53987E-04    0.31449E-07    0.29348E-07    0.13156E-07
   129    0.54607E-04    0.31775E-07    0.29713E-07    0.36539E-08
   130    0.55219E-04    0.32108E-07    0.30081E-07   -0.63143E-08
   131    0.55821E-04    0.32445E-07    0.30453E-07   -0.16750E-07
   132    0.56414E-04    0.32789E-07    0.30830E-07   -0.27645E-07
   133    0.56997E-04    0.33139E-07    0.31210E-07   -0.38993E-07
   134    0.57569E-04    0.33495E-07    0.31594E-07   -0.50783E-07
   135    0.58131E-04    0.33857E-07    0.31982E-07   -0.63008E-07
   136    0.58681E-04    0.34226E-07    0.32373E-07   -0.75658E-07
   137    0.59219E-04    0.34601E-07    0.32767E-07   -0.88724E-07
   138    0.59745E-04    0.34984E-07    0.33165E-07   -0.10220E-06
   139    0.60259E-04    0.35373E-07    0.33565E-07   -0.11607E-06
   140    0.60759E-04    0.35769E-07    0.33968E-07   -0.13034E-06
   141    0.61246E-04    0.36173E-07    0.34374E-07   -0.14498E-06
   142    0.61718E-04    0.36584E-07    0.34783E-07   -0.16000E-06
   143    0.62177E-04    0.37003E-07    0.35193E-07   -0.17539E-06
   144    0.62620E-04    0.37430E-07    0.35606E-07   -0.19113E-06
   145    0.63049E-04    0.37864E-07    0.36022E-07   -0.20721E-06
   146    0.63461E-04    0.38307E-07    0.36438E-07   -0.22364E-06
   147    0.63858E-04    0.38758E-07    0.36857E-07   -0.24039E-06
   148    0.64238E-04    0.39217E-07    0.37277E-07   -0.25746E-06
   149    0.64601E-04    0.39685E-07    0.37699E-07   -0.27485E-06
   150    0.64946E-04    0.40162E-07    0.38122E-07   -0.29254E-06
   151    0.65274E-04    0.40647E-07    0.38546E-07   -0.31052E-06
   152    0.65583E-04    0.41142E-07    0.38972E-07   -0.32878E-06
   153    0.65875E-04    0.41645E-07    0.39397E-07   -0.34730E-06
   154    0.66149E-04    0.42157E-07    0.39823E-07   -0.36607E-06
   155    0.66404E-04    0.42677E-07    0.40249E-07   -0.38506E-06
   156    0.66641E-04    0.43206E-07    0.40675E-07   -0.40425E-06
   157    0.66859E-04    0.43744E-07    0.41101E-07   -0.42364E-06
   158    0.67059E-04    0.44289E-07    0.41526E-07   -0.44320E-06
   159    0.67241E-04    0.44843E-07    0.41950E-07   -0.46292E-06
   160    0.67403E-04    0.45405E-07    0.42373E-07   -0.48278E-06
   161    0.67547E-04    0.45976E-07    0.42794E-07   -0.50277E-06
   162    0.67672E-04    0.46554E-07    0.43214E-07   -0.52285E-06
   163    0.67778E-04    0.47140E-07    0.43632E-07   -0.54303E-06
   164    0.67865E-04    0.47734E-07    0.44047E-07   -0.56328E-06
   165    0.67933E-04    0.48336E-07    0.44460E-07   -0.58358E-06
   166    0.67982E-04    0.48945E-07    0.44871E-07   -0.60391E-06
   167    0.68011E-04    0.49562E-07    0.45278E-07   -0.62427E-06
   168    0.68021E-04    0.50187E-07    0.45682E-07   -0.64463E-06
   169    0.68011E-04    0.50819E-07    0.46082E-07   -0.66498E-06
   170    0.67982E-04    0.51458E-07    0.46479E-07   -0.68529E-06
   171    0.67933E-04    0.52104E-07    0.46872E-07   -0.70555E-06
   172    0.67864E-04    0.52758E-07    0.47260E-07   -0.72575E-06
   173    0.67775E-04    0.53419E-07    0.47644E-07   -0.74586E-06
   174    0.67667E-04    0.54087E-07    0.48023E-07   -0.76587E-06
   175    0.67538E-04    0.54761E-07    0.48397E-07   -0.78577E-06
   176    0.67389E-04    0.55443E-07    0.48766E-07   -0.80552E-06
   177    0.67220E-04    0.56131E-07    0.49129E-07   -0.82513E-06
   178    0.67032E-04    0.56824E-07    0.49486E-07   -0.84456E-06
   179    0.66825E-04    0.57524E-07    0.49836E-07   -0.86380E-06
   180    0.66599E-04    0.58228E-07    0.50181E-07   -0.88284E-06
   181    0.66354E-04    0.58937E-07    0.50518E-07   -0.90164E-06
   182    0.66091E-04    0.59651E-07    0.50848E-07   -0.92020E-06
   183    0.65811E-04    0.60368E-07    0.51171E-07   -0.93849E-06
   184    0.65512E-04    0.61088E-07    0.51485E-07   -0.95650E-06
   185    0.65197E-04    0.61812E-07    0.51792E-07   -0.97421E-06
   186    0.64865E-04    0.62538E-07    0.52090E-07   -0.99160E-06
   187    0.64516E-04    0.63265E-07    0.52380E-07   -0.10086E-05
   188    0.64151E-04    0.63995E-07    0.52660E-07   -0.10253E-05
   189    0.63770E-04    0.64726E-07    0.52932E-07   -0.10417E-05
   190    0.63373E-04    0.65457E-07    0.53193E-07   -0.10576E-05
   191    0.62961E-04    0.66189E-07    0.53444E-07   -0.10731E-05
   192    0.62534E-04    0.66920E-07    0.53686E-07   -0.10882E-05
   193    0.62093E-04    0.67651E-07    0.53916E-07   -0.11028E-05
   194    0.61638E-04    0.68381E-07    0.54136E-07   -0.11169E-05
   195    0.61168E-04    0.69109E-07    0.54344E-07   -0.11306E-05
   196    0.60685E-04    0.69836E-07    0.54541E-07   -0.11438E-05
   197    0.60189E-04    0.70560E-07    0.54726E-07   -0.11564E-05
   198    0.59680E-04    0.71281E-07    0.54899E-07   -0.11685E-05
   199    0.59158E-04    0.71999E-07    0.55059E-07   -0.11801E-05
   200    0.58624E-04    0.72714E-07    0.55207E-07   -0.11910E-05
   201    0.58077E-04    0.73424E-07    0.55342E-07   -0.12014E-05
   202    0.57520E-04    0.74130E-07    0.55463E-07   -0.12112E-05
   203    0.56951E-04    0.74831E-07    0.55572E-07   -0.12203E-05
   204    0.56372E-04    0.75527E-07    0.55668E-07   -0.12289E-05
   205    0.55782E-04    0.76216E-07    0.55751E-07   -0.12370E-05
   206    0.55182E-04    0.76900E-07    0.55822E-07   -0.12444E-05
   207    0.54573E-04    0.77576E-07    0.55880E-07   -0.12513E-05
   208    0.53955E-04    0.78245E-07    0.55925E-07   -0.12576E-05
   209    0.53328E-04    0.78907E-07    0.55959E-07   -0.12634E-05
   210    0.52693E-04    0.79560E-07    0.55979E-07   -0.12686E-05
   211    0.52050E-04    0.80205E-07    0.55988E-07   -0.12733E-05
   212    0.51400E-04    0.80840E-07    0.55985E-07   -0.12775E-05
   213    0.50743E-04    0.81466E-07    0.55969E-07   -0.12811E-05
   214    0.50080E-04    0.82082E-07    0.55942E-07   -0.12842E-05
   215    0.49410E-04    0.82688E-07    0.55903E-07   -0.12867E-05
   216    0.48734E-04    0.83283E-07    0.55852E-07   -0.12888E-05
   217    0.48054E-04    0.83867E-07    0.55789E-07   -0.12903E-05
   218    0.47368E-04    0.84438E-07    0.55715E-07   -0.12914E-05
   219    0.46678E-04    0.84998E-07    0.55630E-07   -0.12919E-05
   220    0.45984E-04    0.85545E-07    0.55533E-07   -0.12919E-05
   221    0.45286E-04    0.86079E-07    0.55424E-07   -0.12915E-05
   222    0.44585E-04    0.86599E-07    0.55305E-07   -0.12905E-05
   223    0.43881E-04    0.87105E-07    0.55174E-07   -0.12891E-05
   224    0.43175E-04    0.87596E-07    0.55032E-07   -0.12873E-05
   225    0.42467E-04    0.88073E-07    0.54880E-07   -0.12849E-05
   226    0.41758E-04    0.88534E-07    0.54716E-07   -0.12821E-05
   227    0.41047E-04    0.88980E-07    0.54542E-07   -0.12788E-05
   228    0.40335E-04    0.89409E-07    0.54357E-07   -0.12751E-05
   229    0.39624E-04    0.89821E-07    0.54162E-07   -0.12709E-05
   230    0.38912E-04    0.90217E-07    0.53956E-07   -0.12663E-05
   231    0.38201E-04    0.90594E-07    0.53739E-07   -0.12613E-05
   232    0.37491E-04    0.90954E-07    0.53512E-07   -0.12558E-05
   233    0.36782E-04    0.91294E-07    0.53275E-07   -0.12499E-05
   234    0.36075E-04    0.91616E-07    0.53028E-07   -0.12436E-05
   235    0.35370E-04    0.91919E-07    0.52771E-07   -0.12369E-05
   236    0.34668E-04    0.92201E-07    0.52504E-07   -0.12298E-05
   237    0.33969E-04    0.92463E-07    0.52227E-07   -0.12223E-05
   238    0.33273E-04    0.92704E-07    0.51940E-07   -0.12143E-05
   239    0.32581E-04    0.92924E-07    0.51644E-07   -0.12060E-05
   240    0.31894E-04    0.93123E-07    0.51337E-07   -0.11973E-05
   241    0.31211E-04    0.93299E-07    0.51022E-07   -0.11882E-05
   242    0.30534E-04    0.93452E-07    0.50697E-07   -0.11788E-05
