#    L    TT             EE             BB             TE          
    90    0.19132E-02    0.19034E-04    0.18875E-04   -0.32499E-04
    91    0.19982E-02    0.19452E-04    0.19285E-04   -0.33491E-04
    92    0.20861E-02    0.19873E-04    0.19699E-04   -0.34503E-04
    93    0.21770E-02    0.20299E-04    0.20117E-04   -0.35534E-04
    94    0.22708E-02    0.20729E-04    0.20539E-04   -0.36584E-04
    95    0.23677E-02    0.21163E-04    0.20964E-04   -0.37655E-04
    96    0.24676E-02    0.21601E-04    0.21393E-04   -0.38745E-04
    97    0.25706E-02    0.22043E-04    0.21826E-04   -0.39855E-04
    98    0.26768E-02    0.22489E-04    0.22262E-04   -0.40986E-04
    99    0.27862E-02    0.22939E-04    0.22703E-04   -0.42137E-04
   100    0.28989E-02    0.23394E-04    0.23147E-04   -0.43309E-04
   101    0.30148E-02    0.23852E-04    0.23594E-04   -0.44502E-04
   102    0.31340E-02    0.24315E-04    0.24046E-04   -0.45716E-04
   103    0.32567E-02    0.24782E-04    0.24501E-04   -0.46952E-04
   104    0.33827E-02    0.25252E-04    0.24959E-04   -0.48209E-04
   105    0.35122E-02    0.25727E-04    0.25422E-04   -0.49488E-04
   106    0.36451E-02    0.26206E-04    0.25887E-04   -0.50790E-04
   107    0.37816E-02    0.26689E-04    0.26357E-04   -0.52113E-04
   108    0.39217E-02    0.27177E-04    0.26830E-04   -0.53460E-04
   109    0.40654E-02    0.27668E-04    0.27307E-04   -0.54829E-04
   110    0.42128E-02    0.28163E-04    0.27787E-04   -0.56221E-04
   111    0.43638E-02    0.28663E-04    0.28271E-04   -0.57636E-04
   112    0.45186E-02    0.29166E-04    0.28759E-04   -0.59077E-04
   113    0.46770E-02    0.29674E-04    0.29250E-04   -0.60546E-04
   114    0.48390E-02    0.30185E-04    0.29744E-04   -0.62044E-04
   115    0.50046E-02    0.30701E-04    0.30242E-04   -0.63575E-04
   116    0.51738E-02    0.31220E-04    0.30744E-04   -0.65141E-04
   117    0.53466E-02    0.31744E-04    0.31249E-04   -0.66743E-04
   118    0.55229E-02    0.32271E-04    0.31758E-04   -0.68384E-04
   119    0.57027E-02    0.32803E-04    0.32269E-04   -0.70067E-04
   120    0.58860E-02    0.33338E-04    0.32785E-04   -0.71794E-04
   121    0.60727E-02    0.33877E-04    0.33303E-04   -0.73566E-04
   122    0.62629E-02    0.34419E-04    0.33826E-04   -0.75387E-04
   123    0.64565E-02    0.34966E-04    0.34351E-04   -0.77258E-04
   124    0.66534E-02    0.35516E-04    0.34880E-04   -0.79182E-04
   125    0.68538E-02    0.36070E-04    0.35412E-04   -0.81161E-04
   126    0.70574E-02    0.36628E-04    0.35947E-04   -0.83197E-04
   127    0.72644E-02    0.37189E-04    0.36485E-04   -0.85293E-04
   128    0.74746E-02    0.37754E-04    0.37027E-04   -0.87451E-04
   129    0.76882E-02    0.38323E-04    0.37572E-04   -0.89672E-04
   130    0.79049E-02    0.38895E-04    0.38120E-04   -0.91961E-04
   131    0.81248E-02    0.39471E-04    0.38672E-04   -0.94318E-04
